ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
11;easyWire;1;3;4,407772;40;38,16217;0,7316326;-0,243145;-0,5619407;-0,4004866;0,236849
11;easyWire;1;3;4,421504;40;38,16217;0,8330172;-0,2202053;0,6329283;-0,494802;0,2435108
11;easyWire;1;3;4,435619;40;38,16217;0,8330172;-0,2202053;0,6329283;-0,494802;0,2368856
11;easyWire;1;3;4,449475;40;38,16217;2,329567;-0,2965575;2,178448;-0,7702589;0,2182108
11;easyWire;1;3;4,463128;40;38,16217;0,7164881;0,01021363;0,7162772;-0,01406372;0,19894
11;easyWire;1;3;4,477163;40;38,16217;0,7164881;0,01021363;0,7162772;-0,01406372;0,1902862
11;easyWire;1;3;4,491605;40;38,16217;0,6854421;-0,2752259;-0,4558116;-0,4316449;0,1950793
11;easyWire;1;3;4,505;40;38,16217;1,026179;0,3503136;-0,5829513;0,768435;0,2005598
11;easyWire;1;3;4,518878;40;38,16217;1,026179;0,3503136;-0,5829513;0,768435;0,2031526
11;easyWire;1;3;4,533238;40;38,16217;2,439027;0,9339042;-1,001144;2,018511;0,2076419
11;easyWire;1;3;4,547061;40;38,16217;0,2964484;0,06638244;0,2773903;0,08080602;0,209777
11;easyWire;1;3;4,560817;40;38,16217;0,9986378;-0,2853639;0,7098623;-0,6418258;0,2058804
11;easyWire;1;3;4,574813;40;38,16217;0,9986378;-0,2853639;0,7098623;-0,6418258;0,1979928
11;easyWire;1;3;4,588852;40;38,16217;2,553328;-1,053621;0,9880584;-2,105495;0,1919862
11;easyWire;1;3;4,602692;40;38,16217;0,5232819;-0,1175126;0,4649583;-0,2093528;0,190806
11;easyWire;1;3;4,616651;40;38,16217;0,5232819;-0,1175126;0,4649583;-0,2093528;0,1868222
11;easyWire;1;3;4,630554;40;38,16217;2,908511;1,120754;-1,261582;2,368915;0,1862549
11;easyWire;1;3;4,644423;40;38,16217;1,107537;0,1790771;-0,9924405;0,4578561;0,1943434
11;easyWire;1;3;4,658491;40;38,16217;1,107537;0,1790771;-0,9924405;0,4578561;0,2061624
11;easyWire;1;3;4,672175;40;38,16217;0,3515555;0,1358847;0,1115657;0,3044334;0,2056257
11;easyWire;1;3;4,68617;40;38,16217;0,9490739;-0,267162;0,6816574;-0,6039113;0,2009607
11;easyWire;1;3;4,700114;40;38,16217;1,302316;-0,3911628;0,9141647;-0,8410245;0,1933865
11;easyWire;1;3;4,714143;40;38,16217;1,302316;-0,3911628;0,9141647;-0,8410245;0,1843006
11;easyWire;1;3;4,728192;40;38,16217;1,087036;-0,2109477;0,9665387;-0,4505004;0,1751332
11;easyWire;1;3;4,742322;40;38,16217;0,6909339;0,244309;-0,3871572;0,5175057;0,1675736
