ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
14;easyWire;1;1;6,866096;70;46,45879;0,4383406;0,001394562;0,4270557;0,09881258;0,1324538
14;easyWire;1;1;6,893212;70;46,45879;0,2131169;-0,02784762;0,2109339;0,01225676;0,1320906
14;easyWire;1;1;6,907718;70;46,45879;0,6778516;0,1991193;0,2916271;0,5786085;0,1266735
14;easyWire;1;1;6,922767;70;46,45879;0,6553138;0,2543617;-0,1433097;0,5866845;0,1194061
14;easyWire;1;1;6,948688;70;46,45879;0,2165586;0,04635916;-0,1868569;0,0991611;0,1167051
14;easyWire;1;1;6,963628;70;46,45879;0,4835828;0,1378604;0,1606123;0,4347994;0,1164242
14;easyWire;1;1;6,977935;70;46,45879;0,4835828;0,1378604;0,1606123;0,4347994;0,1109072
14;easyWire;1;1;7,004134;70;46,45879;0,4068914;0,05543268;0,3334033;0,2265614;0,09677791
14;easyWire;1;1;7,018407;70;46,45879;0,4068914;0,05543268;0,3334033;0,2265614;0,09815403
14;easyWire;1;1;7,033434;70;46,45879;0,66737;0,1639757;0,3001294;0,5730767;0,0941509
14;easyWire;1;1;7,048069;70;46,45879;0,613975;0,2028115;0,05657974;0,5767422;0,08384293
14;easyWire;1;1;7,073619;70;46,45879;0,2653723;0,08563168;0,0204597;0,2503419;0,08835553
14;easyWire;1;1;7,088544;70;46,45879;0,2976213;0,0863117;0,05733621;0,2790005;0,08825618
14;easyWire;1;1;7,103607;70;46,45879;0,2698196;0,07489484;0,08120683;0,2461682;0,08811391
14;easyWire;1;1;7,129016;70;46,45879;0,2033402;0,02995501;0,1393154;0,1450557;0,08748675
14;easyWire;1;1;7,143731;70;46,45879;0,1843068;0,02942096;0,1160948;0,1400906;0,08679709
14;easyWire;1;1;7,158313;70;46,45879;0,1843068;0,02942096;0,1160948;0,1400906;0,08627164
14;easyWire;1;1;7,184965;70;46,45879;0,2494878;0,03549786;0,1712276;0,1779471;0,0848412
14;easyWire;1;1;7,200589;70;46,45879;0,2471224;0,06242539;0,07890347;0,2257139;0,07541683
14;easyWire;1;1;7,226569;70;46,45879;0,2375726;0,06918087;0,03424087;0,2246827;0,08033871
14;easyWire;1;1;7,241481;70;46,45879;0,2296729;0,05603409;0,07834255;0,2085;0,08186863
14;easyWire;1;1;7,268495;70;46,45879;0,1900981;0,007630194;0,1199069;0,147314;0,08407521
14;easyWire;1;1;7,284006;70;46,45879;0,1869083;0,00853274;0,105986;0,1537169;0,09241479
14;easyWire;1;1;7,310727;70;46,45879;0,1109259;0,004580595;0,09144527;0,06262054;0,09327336
14;easyWire;1;1;7,326509;70;46,45879;0,1110112;0,01401235;0,08797157;0,06624299;0,09376501
14;easyWire;1;1;7,35218;70;46,45879;0,1026714;0,01483047;0,08589841;0,05424893;0,09471591
14;easyWire;1;1;7,368;70;46,45879;0,132853;0,01215829;0,1041951;0,0815199;0,09366743
14;easyWire;1;1;7,393675;70;46,45879;0,1083482;0,01294572;0,07573748;0,07639089;0,09451503
14;easyWire;1;1;7,409074;70;46,45879;0,07290346;0,008700628;0,06305281;0,03554654;0,09496444
14;easyWire;1;1;7,436296;70;46,45879;0,04896218;0,001518012;0,04680266;0,0143004;0,0954618
14;easyWire;1;1;7,463477;70;46,45879;0,06052729;0,005263803;0,0526232;0,02943881;0,09599903
14;easyWire;1;1;7,479136;70;46,45879;0,06052729;0,005263803;0,0526232;0,02943881;0,09631485
14;easyWire;1;1;7,505434;70;46,45879;0,04127686;-0,006501772;0,04067242;-0,002694529;0,09643143
14;easyWire;1;1;7,533164;70;46,45879;0,0372067;-0,006794306;0,03635705;-0,004042388;0,09647331
14;easyWire;1;1;7,549268;70;46,45879;0,05776658;-0,01637227;0,05019111;-0,02344737;0,09644368
14;easyWire;1;1;7,575165;70;46,45879;0,1264868;-0,04519016;0,1048123;-0,05450827;0,09604539
14;easyWire;1;1;7,603007;70;46,45879;0,1157138;-0,04336562;0,08489797;-0,0655854;0,09288005
14;easyWire;1;1;7,630801;70;46,45879;0,07017561;-0,02226773;0,05873079;-0,03129631;0,09213476
14;easyWire;1;1;7,647193;70;46,45879;0,06712823;-0,02297522;0,05149668;-0,03642019;0,0918896
14;easyWire;1;1;7,672554;70;46,45879;0,05070875;-0,01951836;0,03782505;-0,02756223;0,09153995
14;easyWire;1;1;7,700662;70;46,45879;0,06300131;-0,0212896;-0,0308867;-0,05061551;0,09074134
14;easyWire;1;1;7,728447;70;46,45879;0,09825091;0,002238659;-0,09817907;-0,003016681;0,09122659
14;easyWire;1;1;7,756322;70;46,45879;0,1007145;-0,02787667;-0,06564147;-0,07111614;0,09021511
14;easyWire;1;1;7,772192;70;46,45879;0,1814573;-0,04316381;-0,1247849;-0,1244683;0,08909789
14;easyWire;1;1;7,798098;70;46,45879;0,184378;-0,03518494;-0,1462626;-0,1066046;0,08722236
14;easyWire;1;1;7,825718;70;46,45879;0,1884148;-0,06241539;-0,08458047;-0,1563668;0,08477246
14;easyWire;1;1;7,841649;70;46,45879;0,1735324;-0,05622165;-0,08460102;-0,1406957;0,08604056
14;easyWire;1;1;7,8675;70;46,45879;0,1674886;-0,03690481;-0,1271939;-0,102529;0,08256457
14;easyWire;1;1;7,895216;70;46,45879;0,2082134;-0,05369052;-0,1434272;-0,141063;0,08074167
14;easyWire;1;1;7,911445;70;46,45879;0,1552393;-0,04180193;-0,1046516;-0,1067702;0,07985653
14;easyWire;1;1;7,936899;70;46,45879;0,1620059;-0,0505764;-0,08515802;-0,1282031;0,0788959
14;easyWire;1;1;7,964803;70;46,45879;0,1841806;-0,06775789;-0,04064422;-0,1663713;0,07662206
14;easyWire;1;1;7,980124;70;46,45879;0,1117331;-0,02905228;-0,06644136;-0,08500463;0,07572403
14;easyWire;1;1;8,006563;70;46,45879;0,06251512;-0,01111914;-0,04590514;-0,04095392;0,07513539
14;easyWire;1;1;8,022697;70;46,45879;0,1536547;-0,05274864;0,02440886;-0,1422376;0,07493184
14;easyWire;1;1;8,048282;70;46,45879;0,2268208;-0,07602513;0,1287704;-0,1705462;0,07417367
14;easyWire;1;1;8,063349;70;46,45879;0,2699834;-0,07761462;0,2135154;-0,1458703;0,07374597
14;easyWire;1;1;8,090347;70;46,45879;0,2987636;-0,07818753;0,2527017;-0,1388821;0,06511725
14;easyWire;1;1;8,118103;70;46,45879;0,09381345;-0,02124492;0,0812685;-0,04177376;0,07218201
14;easyWire;1;1;8,133662;70;46,45879;0,07931131;-0,02341777;0,0425346;-0,06271125;0,07221267
14;easyWire;1;1;8,159843;70;46,45879;0,02142723;-0,002423929;-0,0008669824;-0,02127203;0,07231225
14;easyWire;1;1;8,175523;70;46,45879;0,1425975;0,05634573;-0,07459895;0,1076764;0,07244641
14;easyWire;1;1;8,201466;70;46,45879;0,1442937;0,05612478;-0,04255969;0,1259339;0,07299021
14;easyWire;1;1;8,217672;70;46,45879;0,1442937;0,05612478;-0,04255969;0,1259339;0,07340029
14;easyWire;1;1;8,243076;70;46,45879;0,2915439;0,042092;0,2111038;0,1966248;0,07459968
14;easyWire;1;1;8,271521;70;46,45879;0,2298002;-0,009055166;0,2125517;0,08687884;0,07611997
14;easyWire;1;1;8,299409;70;46,45879;0,1517006;0,03766501;0,03710992;0,1421875;0,07729058
14;easyWire;1;1;8,315482;70;46,45879;0,1070889;0,03101636;0,01599278;0,1012435;0,07785951
14;easyWire;1;1;8,340446;70;46,45879;0,06995521;0,02233857;-0,00624639;0,06599774;0,07864278
14;easyWire;1;1;8,356565;70;46,45879;0,06995521;0,02233857;-0,00624639;0,06599774;0,07903866
14;easyWire;1;1;8,382378;70;46,45879;0,08107443;0,02758241;-0,008608599;0,07575068;0,07995874
14;easyWire;1;1;8,398603;70;46,45879;0,08107443;0,02758241;-0,008608599;0,07575068;0,08049437
14;easyWire;1;1;8,424079;70;46,45879;0,07785941;0,02457908;0,01114315;0,07303278;0,0815671
14;easyWire;1;1;8,43993;70;46,45879;0,07785941;0,02457908;0,01114315;0,07303278;0,08216197
14;easyWire;1;1;8,465972;70;46,45879;0,05240216;0,009485323;0,03121606;0,04100699;0,08292337
14;easyWire;1;1;8,481923;70;46,45879;0,05860363;0,01591321;0,01609806;0,0540556;0,08331953
14;easyWire;1;1;8,50781;70;46,45879;0,04113948;0,006325783;0,02605181;0,03120488;0,08398432
14;easyWire;1;1;8,535859;70;46,45879;0,07184377;0,01443725;0,03691421;0,05992023;0,0847594
14;easyWire;1;1;8,552057;70;46,45879;0,1127908;0,02862373;0,04010718;0,1014587;0,08558044
14;easyWire;1;1;8,577151;70;46,45879;0,08176196;0,02105863;0,02489616;0,07497822;0,08491778
14;easyWire;1;1;8,605437;70;46,45879;0,1075704;0,03122739;0,01281819;0,1021368;0,08648303
14;easyWire;1;1;8,63313;70;46,45879;0,136843;0,03681176;0,02596869;0,129215;0,0880701
14;easyWire;1;1;8,649212;70;46,45879;0,08771276;0,02376618;0,01540106;0,08301509;0,08894026
14;easyWire;1;1;8,675232;70;46,45879;0,1253589;0,03282996;0,02385239;0,1186091;0,08601291
14;easyWire;1;1;8,703267;70;46,45879;0,05682944;0,0002830885;0,01316507;0,05528279;0,08701602
14;easyWire;1;1;8,730931;70;46,45879;0,04097345;0,001152067;0,001409222;0,040933;0,08717638
14;easyWire;1;1;8,759199;70;46,45879;0,04777039;0,001040591;0,0009343084;0,04774991;0,08719549
14;easyWire;1;1;8,786641;70;46,45879;0,04352568;0,001479317;0,00388903;0,04332634;0,08722874
14;easyWire;1;1;8,802774;70;46,45879;0,0383278;0,001079068;0,004806528;0,03800991;0,08723971
14;easyWire;1;1;8,828318;70;46,45879;0,0410409;0,002336968;-0,003481109;0,04082617;0,08725102
14;easyWire;1;1;8,844604;70;46,45879;0,04116486;0,001502119;-0,002836142;0,04103956;0,08728155
14;easyWire;1;1;8,870159;70;46,45879;0,03052484;0,000226073;0,004194498;0,03023444;0,08547202
14;easyWire;1;1;8,898052;70;46,45879;0,02725387;-0,0003230274;0,003776448;0,02698903;0,08537647
14;easyWire;1;1;8,925762;70;46,45879;0,008954599;-0,001402918;0,003943576;0,007916115;0,08529821
14;easyWire;1;1;8,942163;70;46,45879;0,009513526;0,001283433;0,00185585;0,009242067;0,08521882
14;easyWire;1;1;8,967356;70;46,45879;0,01066728;0,000417877;-0,0001481585;0,01065806;0,08527943
14;easyWire;1;1;8,983903;70;46,45879;0,01398149;-0,000291232;0,001443572;0,01390371;0,08527856
14;easyWire;1;1;9,009171;70;46,45879;0,02273989;-0,007859513;0,01189375;0,01771636;0,0851473
14;easyWire;1;1;9,025443;70;46,45879;0,01911987;-0,002294991;0,007999327;0,01721375;0,0876699
14;easyWire;1;1;9,050794;70;46,45879;0,01379262;0,001100786;-0,007704381;0,01138715;0,08762186
14;easyWire;1;1;9,067141;70;46,45879;0,01560547;0,00356973;-0,004396226;0,01454169;0,08756752
14;easyWire;1;1;9,092686;70;46,45879;0,00791801;-0,003289789;0,004830897;0,005341779;0,0875901
14;easyWire;1;1;9,120906;70;46,45879;0,01012117;-0,002875537;0,004791535;0,008438632;0,08751407
14;easyWire;1;1;9,148555;70;46,45879;0,03125046;-0,0137474;0,02802366;0,001508206;0,08735714
14;easyWire;1;1;9,164419;70;46,45879;0,007577851;-8,770823E-05;0,005428106;0,005286947;0,08731919
14;easyWire;1;1;9,190518;70;46,45879;0,0140395;0,005364537;-0,01061077;0,007465981;0,08739598
14;easyWire;1;1;9,218149;70;46,45879;0,03696597;0,002870746;-0,01748941;0,03244013;0,08728487
14;easyWire;1;1;9,246606;70;46,45879;0,01400125;-0,0009074435;0,001328208;0,01390854;0,08727685
14;easyWire;1;1;9,274166;70;46,45879;0,02055746;-0,0001290292;-0,001196377;0,02052221;0,08725014
14;easyWire;1;1;9,290751;70;46,45879;0,03883428;-0,001185112;0,003670957;0,03864222;0,08722534
14;easyWire;1;1;9,315969;70;46,45879;0,03694374;-0,009935342;0,02144635;0,02839337;0,08712361
14;easyWire;1;1;9,332143;70;46,45879;0,03803774;-0,007340208;0,02972962;0,02256414;0,08714148
14;easyWire;1;1;9,357168;70;46,45879;0,0228883;0,004675962;0,006153591;-0,02154397;0,09527516
14;easyWire;1;1;9,373632;70;46,45879;0,03283211;0,01416465;-0,01218426;-0,02699729;0,09525971
14;easyWire;1;1;9,398838;70;46,45879;0,002164681;0,000883624;-0,001960479;0,0002481453;0,09527194
14;easyWire;1;1;9,415299;70;46,45879;0,01169168;0,003418505;-0,0002339929;-0,01117831;0,09527861
14;easyWire;1;1;9,440611;70;46,45879;0,01511052;0,006108042;-0,00510484;-0,01284369;0,09534225
14;easyWire;1;1;9,468723;70;46,45879;0,008977978;0,003069311;-0,007951368;0,002821201;0,09537527
14;easyWire;1;1;9,485218;70;46,45879;0,005536607;-0,001842305;0,000907395;0,00514165;0,09539259
14;easyWire;1;1;9,510322;70;46,45879;0,02539647;-0,01023955;0,02305387;-0,002941311;0,09534507
14;easyWire;1;1;9,538438;70;46,45879;0,01201544;-0,005020186;0,004569933;0,009913836;0,09527677
14;easyWire;1;1;9,555168;70;46,45879;0,009726425;-0,004725799;0,007062346;0,004732171;0,09525523
14;easyWire;1;1;9,580137;70;46,45879;0,02636611;-0,008063912;0,005147114;0,02456934;0,0951858
14;easyWire;1;1;9,596493;70;46,45879;0,02636611;-0,008063912;0,005147114;0,02456934;0,09522486
14;easyWire;1;1;9,621689;70;46,45879;0,01546597;-0,001209795;0,002337784;0,01524032;0,09543493
14;easyWire;1;1;9,638148;70;46,45879;0,01546597;-0,001209795;0,002337784;0,01524032;0,09542004
14;easyWire;1;1;9,663814;70;46,45879;0,0331095;0,000955604;0,001292385;0,03307046;0,09572638
14;easyWire;1;1;9,692037;70;46,45879;0,02202401;0,0002018139;0,008071944;0,02049049;0,09595384
14;easyWire;1;1;9,719645;70;46,45879;0,0260623;-0,00873588;0,0155739;0,01898371;0,09594827
14;easyWire;1;1;9,736067;70;46,45879;0,02850629;-0,006236516;0,01742831;0,02167875;0,09607427
14;easyWire;1;1;9,760969;70;46,45879;0,01875522;-0,0004328117;0,007701233;0,01709567;0,09607292
14;easyWire;1;1;9,777684;70;46,45879;0,01875522;-0,0004328117;0,007701233;0,01709567;0,09622438
14;easyWire;1;1;9,802688;70;46,45879;0,02638917;-0,0002592728;0,009962395;0,02443505;0,09622207
14;easyWire;1;1;9,819142;70;46,45879;0,02638917;-0,0002592728;0,009962395;0,02443505;0,09644238
14;easyWire;1;1;9,844555;70;46,45879;0,05897732;-0,0001093894;0,01993915;0,05550443;0,096632
14;easyWire;1;1;9,872855;70;46,45879;0,08414754;-0,02426711;0,02524792;0,07651444;0,09711649
14;easyWire;1;1;9,900734;70;46,45879;0,09249718;-0,007672697;0,02530617;0,08863665;0,09818613
14;easyWire;1;1;9,928986;70;46,45879;0,1364774;-0,02244891;0,03169692;0,1308336;0,09873601
14;easyWire;1;1;9,956478;70;46,45879;0,1096311;-0,02056466;0,06232879;0,08781342;0,09928332
14;easyWire;1;1;9,972917;70;46,45879;0,1015367;-0,010791;0,0522767;0,08637361;0,0995606
14;easyWire;1;1;9,998135;70;46,45879;0,1060604;-0,02222301;0,05353096;0,08882216;0,08009405
14;easyWire;1;1;10,02654;70;46,45879;0,02200136;-0,01387793;0,007270426;0,01544681;0,0765663
14;easyWire;1;1;10,05413;70;46,45879;0,04452458;-0,02146384;-0,00164482;0,03897482;0,09957121
14;easyWire;1;1;10,08234;70;46,45879;0,01248645;-0,007456571;0,002373815;0,00973016;0,09976325
14;easyWire;1;1;10,10993;70;46,45879;0,0227216;-0,009089351;-0,004631937;0,02030271;0,09983528
14;easyWire;1;1;10,1379;70;46,45879;0,05824346;-0,02777225;-0,005115092;0,05093956;0,1000072
14;easyWire;1;1;10,16553;70;46,45879;0,02878422;-0,01390171;-0,0038203;0,02491343;0,1003525
14;easyWire;1;1;10,19347;70;46,45879;0,01797969;-0,01171914;0,005825341;0,01232868;0,1004758
14;easyWire;1;1;10,22128;70;46,45879;0,0250702;-0,01281479;-0,003010452;0,0213362;0,1008738
14;easyWire;1;1;10,24963;70;46,45879;0,07863182;-0,04815841;0,005331099;0,06192988;0,1010822
14;easyWire;1;1;10,277;70;46,45879;0,06302944;-0,03992903;0,005462825;0,04846174;0,101447
14;easyWire;1;1;10,293;70;46,45879;0,06363805;-0,03615373;-0,0006343722;0,05236703;0,1017187
14;easyWire;1;1;10,31835;70;46,45879;0,07555962;-0,03517246;-0,005723298;0,06662881;0,1022857
14;easyWire;1;1;10,33506;70;46,45879;0,1052394;-0,04361618;-0,02197498;0,09322047;0,1028499
14;easyWire;1;1;10,35998;70;46,45879;0,03413147;-0,01259059;0,03157604;0,003064036;0,1034826
14;easyWire;1;1;10,37626;70;46,45879;0,05109805;-0,02909529;0,02883965;0,03054094;0,09663523
14;easyWire;1;1;10,40165;70;46,45879;0,01406857;-0,008616865;-0,0009784698;0,01107776;0,09702785
14;easyWire;1;1;10,42958;70;46,45879;0,01979059;0,002039671;0,0186373;-0,006337047;0,09721769
14;easyWire;1;1;10,45768;70;46,45879;0,02197693;-0,002466679;-0,003781199;0,02150822;0,09775329
14;easyWire;1;1;10,48561;70;46,45879;0,007416895;0,002411544;0,003845572;-0,005865693;0,09788421
14;easyWire;1;1;10,51357;70;46,45879;0,02681378;0,01534307;0,003946662;-0,02163315;0,09794407
14;easyWire;1;1;10,542;70;46,45879;0,02004589;0,01145339;0,002099752;-0,01631713;0,09773909
14;easyWire;1;1;10,56968;70;46,45879;0,1730067;0,0989258;0,01865637;-0,1407016;0,09754662
14;easyWire;1;1;10,59775;70;46,45879;0,1704917;0,1194478;-0,0437429;-0,1135173;0,09706981
14;easyWire;1;1;10,6253;70;46,45879;0,07945632;0,04396364;-0,006071448;-0,06590632;0,09652115
14;easyWire;1;1;10,6531;70;46,45879;0,09412433;0,06160271;-0,05941451;-0,03917158;0,0961225
14;easyWire;1;1;10,6807;70;46,45879;0,02465869;0,01233754;-0,001104072;-0,02132175;0,09583512
14;easyWire;1;1;10,70853;70;46,45879;0,1788667;0,06798689;0,02667592;-0,1632773;0,07756678
14;easyWire;1;1;10,73634;70;46,45879;0,2288673;0,08574759;-0,07493811;-0,1985242;0,07905546
14;easyWire;1;1;10,76423;70;46,45879;0,1087077;0,02146792;-0,01910283;-0,1048407;0,07949773
14;easyWire;1;1;10,79208;70;46,45879;0,1767642;-0,01509497;0,01324813;-0,1756195;0,08267178
14;easyWire;1;1;10,80822;70;46,45879;0,3347977;-0,0157919;-0,005583856;-0,3343784;0,08185086
14;easyWire;1;1;10,83372;70;46,45879;0,1751428;0,05015975;-0,02550292;-0,1658572;0,08143754
14;easyWire;1;1;10,86192;70;46,45879;0,09962726;0,03366763;0,004498376;-0,09365814;0,08615838
14;easyWire;1;1;10,88963;70;46,45879;0,2143931;0,01000675;-0,03089228;-0,2119197;0,08646682
14;easyWire;1;1;10,90578;70;46,45879;0,1487379;0,01627769;-0,03869365;-0,1426913;0,08712341
