ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
11;easyWire;1;5;4,729175;19;31,99253;0,1418553;-0,03042556;0,116311;-0,07529259;0,1908122
11;easyWire;1;5;4,742989;19;31,99253;0,1760291;-0,05868208;0,1156539;-0,1190245;0,1899766
11;easyWire;1;5;4,757157;19;31,99253;0,1760291;-0,05868208;0,1156539;-0,1190245;0,1893412
11;easyWire;1;5;4,770522;19;31,99253;0,3148521;-0,009330548;0,3138654;-0,02309382;0,1866128
11;easyWire;1;5;4,784461;19;31,99253;0,2643358;0,08332096;0,1679547;0,186339;0,1915619
11;easyWire;1;5;4,798685;19;31,99253;0,2643358;0,08332096;0,1679547;0,186339;0,1884201
11;easyWire;1;5;4,812169;19;31,99253;0,4096147;0,1433952;0,2140813;0,3184199;0,184318
11;easyWire;1;5;4,826148;19;31,99253;0,01428265;0,002397597;0,01392812;0,002062321;0,179737
11;easyWire;1;5;4,840429;19;31,99253;0,10983;0,007428904;0,1082792;0,01682421;0,1733204
11;easyWire;1;5;4,85397;19;31,99253;0,10983;0,007428904;0,1082792;0,01682421;0,1720394
11;easyWire;1;5;4,867976;19;31,99253;0,2246367;0,03301815;0,2060799;0,08308155;0,1759694
11;easyWire;1;5;4,88186;19;31,99253;0,2157812;0,01314078;0,2133847;0,02925419;0,1731126
11;easyWire;1;5;4,896011;19;31,99253;0,2157812;0,01314078;0,2133847;0,02925419;0,1704126
11;easyWire;1;5;4,910021;19;31,99253;0,7241542;-0,003894516;0,7238802;-0,01953616;0,1636966
11;easyWire;1;5;4,923934;19;31,99253;0,1110996;-0,002351877;-0,1097829;0,01689131;0,1663758
11;easyWire;1;5;4,937645;19;31,99253;0,1110996;-0,002351877;-0,1097829;0,01689131;0,1674588
11;easyWire;1;5;4,95157;19;31,99253;0,1238192;0,03979513;-0,04774688;0,1070877;0,1675753
11;easyWire;1;5;4,96573;19;31,99253;0,1015292;0,01995868;0,08488371;0,05200557;0,1670001
11;easyWire;1;5;4,979682;19;31,99253;0,1015292;0,01995868;0,08488371;0,05200557;0,1657063
11;easyWire;1;5;4,993375;19;31,99253;0,1653652;0,02183859;0,1501001;0,06586862;0,1636178
11;easyWire;1;5;5,007684;19;31,99253;0,09537377;0,008187157;0,09087297;0,02777102;0,16192
11;easyWire;1;5;5,021158;19;31,99253;0,1083133;0,007813159;0,104442;0,02761507;0,160716
11;easyWire;1;5;5,035272;19;31,99253;0,1083133;0,007813159;0,104442;0,02761507;0,1592982
11;easyWire;1;5;5,049477;19;31,99253;0,1750985;0,03675056;0,1432399;0,09376135;0,1573028
