ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
17;easyWire;0;3;4,302535;40;27,44165;0,0401054;-0,0004889444;0,004834495;0,03980994;0,945621
17;easyWire;0;3;4,316518;40;27,44165;0,0401054;-0,0004889444;0,004834495;0,03980994;0,9450629
17;easyWire;0;3;4,330346;40;27,44165;0,1298516;0,01010299;-0,04372653;0,1218498;0,9436818
17;easyWire;0;3;4,344339;40;27,44165;0,04875391;0,005949847;-0,008059945;0,04771352;0,9423186
17;easyWire;0;3;4,358374;40;27,44165;0,04875391;0,005949847;-0,008059945;0,04771352;0,9416569
17;easyWire;0;3;4,372387;40;27,44165;0,1750177;0,02744198;-0,06041322;0,1619518;0,9396142
17;easyWire;0;3;4,38614;40;27,44165;0,135597;0,02990831;-0,05966378;0,1180351;0,9377026
17;easyWire;0;3;4,4001;40;27,44165;0,1850532;0,0452688;-0,05995939;0,1691163;0,9360976
17;easyWire;0;3;4,414257;40;27,44165;0,1850532;0,0452688;-0,05995939;0,1691163;0,9337645
17;easyWire;0;3;4,427986;40;27,44165;0,2603575;0,0614658;-0,07142294;0,2427071;0,9309255
17;easyWire;0;3;4,441928;40;27,44165;0,04156419;-0,003557093;0,03819931;0,01599193;0,9280458
17;easyWire;0;3;4,455931;40;27,44165;0,04156419;-0,003557093;0,03819931;0,01599193;0,9278012
17;easyWire;0;3;4,469733;40;27,44165;0,1679444;-0,01801252;0,1497006;0,0739634;0,9269542
17;easyWire;0;3;4,483619;40;27,44165;0,05747337;-0,007996708;0,03434569;0,04538298;0,9259686
17;easyWire;0;3;4,497607;40;27,44165;0,05747337;-0,007996708;0,03434569;0,04538298;0,9253138
17;easyWire;0;3;4,511501;40;27,44165;0,206823;0,01917519;0,04239855;0,2015203;0,9228814
17;easyWire;0;3;4,525487;40;27,44165;0,3226142;0,0759542;-0,2054362;0,2368689;0,9199229
17;easyWire;0;3;4,539541;40;27,44165;0,3226142;0,0759542;-0,2054362;0,2368689;0,9167436
17;easyWire;0;3;4,55338;40;27,44165;0,775054;0,1073793;-0,7067484;0,2994746;0,9130782
17;easyWire;0;3;4,567605;40;27,44165;0,5533907;0,08535162;-0,4985698;0,2244651;0,9098769
17;easyWire;0;3;4,581319;40;27,44165;0,5654066;0,1232758;-0,4375423;0,3362209;0,9071091
17;easyWire;0;3;4,595551;40;27,44165;0,5654066;0,1232758;-0,4375423;0,3362209;0,9028381
17;easyWire;0;3;4,609221;40;27,44165;0,7045851;0,2121324;-0,1490045;0,6551623;0,8957134
17;easyWire;0;3;4,623241;40;27,44165;0,3611053;0,03497563;0,3203133;0,1630127;0,8883521
17;easyWire;0;3;4,636974;40;27,44165;0,3611053;0,03497563;0,3203133;0,1630127;0,8858564
17;easyWire;0;3;4,651119;40;27,44165;0,7133374;0,1945;0,1692578;0,6651103;0,8779912
17;easyWire;0;3;4,664856;40;27,44165;0,4587207;0,08751173;-0,3650159;0,263685;0,8710259
17;easyWire;0;3;4,678698;40;27,44165;0,4587207;0,08751173;-0,3650159;0,263685;0,8678325
17;easyWire;0;3;4,69268;40;27,44165;0,4152501;-0,01992062;-0,4103681;0,06028116;0,8671698
17;easyWire;0;3;4,706658;40;27,44165;0,1176288;0,01914576;0,01370199;0,1152486;0,866222
17;easyWire;0;3;4,720582;40;27,44165;0,1980348;-0,01103785;0,1949698;0,03290474;0,8646914
17;easyWire;0;3;4,734784;40;27,44165;0,1980348;-0,01103785;0,1949698;0,03290474;0,8640198
17;easyWire;0;3;4,748432;40;27,44165;1,082835;-0,1585668;1,037098;-0,2679855;0,8653341
17;easyWire;0;3;4,762436;40;27,44165;0,8337728;-0,1830867;0,7177068;-0,3828228;0,8684397
17;easyWire;0;3;4,776196;40;27,44165;0,8337728;-0,1830867;0,7177068;-0,3828228;0,8731041
