ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
10;easyWire;0;2;5,046089;24;20,85571;1,375581;-0,0654486;1,346492;-0,2736747;0,9542463
10;easyWire;0;2;5,060101;24;20,85571;1,298179;-0,153575;1,239545;-0,3538519;0,9544628
10;easyWire;0;2;5,074006;24;20,85571;1,298179;-0,153575;1,239545;-0,3538519;0,9563725
10;easyWire;0;2;5,087961;24;20,85571;0,259348;-0,04551667;0,1480907;0,2079874;0,9554761
10;easyWire;0;2;5,102041;24;20,85571;0,3626331;-0,1370103;-0,3117472;-0,124678;0,9530699
10;easyWire;0;2;5,116294;24;20,85571;0,3626331;-0,1370103;-0,3117472;-0,124678;0,9554994
10;easyWire;0;2;5,129949;24;20,85571;1,070544;0,1230248;0,9904705;0,387165;0,9508302
10;easyWire;0;2;5,143812;24;20,85571;0,8676413;0,2781858;0,4849173;0,6635278;0,9428093
10;easyWire;0;2;5,157664;24;20,85571;0,8676413;0,2781858;0,4849173;0,6635278;0,9328322
10;easyWire;0;2;5,171903;24;20,85571;0,8988693;0,1360685;0,7732202;0,4377007;0,9248511
10;easyWire;0;2;5,185667;24;20,85571;0,6088823;-0,2394679;0,2929993;-0,477016;0,9230925
10;easyWire;0;2;5,199891;24;20,85571;0,6088823;-0,2394679;0,2929993;-0,477016;0,9293495
10;easyWire;0;2;5,213463;24;20,85571;2,041292;-0,9018828;0,2818577;-1,80943;0,9532301
10;easyWire;0;2;5,227186;24;20,85571;0,7434703;-0,07930985;0,7308089;-0,1112491;0,9651746
10;easyWire;0;2;5,241471;24;20,85571;0,7296999;0,1487289;0,6329182;0,3312945;0,9652306
10;easyWire;0;2;5,255073;24;20,85571;0,7296999;0,1487289;0,6329182;0,3312945;0,9600534
10;easyWire;0;2;5,269347;24;20,85571;1,039397;0,3041439;-0,7236764;0,6812751;0,9523189
10;easyWire;0;2;5,283413;24;20,85571;0,4350484;0,05654407;-0,3673345;0,2261311;0,9450328
10;easyWire;0;2;5,296749;24;20,85571;0,4350484;0,05654407;-0,3673345;0,2261311;0,9424639
10;easyWire;0;2;5,310931;24;20,85571;0,12089;-0,04196347;0,09303801;-0,06478727;0,9424527
10;easyWire;0;2;5,324944;24;20,85571;0,3349988;-0,1257943;0,2454992;-0,1900792;0,9437895
10;easyWire;0;2;5,338654;24;20,85571;0,3349988;-0,1257943;0,2454992;-0,1900792;0,9460986
10;easyWire;0;2;5,352724;24;20,85571;2,033297;-0,4945273;1,71523;-0,9735107;0,9571164
10;easyWire;0;2;5,366632;24;20,85571;0,6689791;-0,1432406;0,6072838;-0,2412915;0,9649566
10;easyWire;0;2;5,380716;24;20,85571;0,327448;0,1146798;0,1384545;0,2736807;0,967676
10;easyWire;0;2;5,394689;24;20,85571;0,327448;0,1146798;0,1384545;0,2736807;0,9637563
10;easyWire;0;2;5,408381;24;20,85571;1,596865;0,5669045;-0,7977585;1,261815;0,951891
10;easyWire;0;2;5,422463;24;20,85571;0,3789319;-0,006045052;-0,3788557;-0,004601479;0,9376844
10;easyWire;0;2;5,436521;24;20,85571;0,3789319;-0,006045052;-0,3788557;-0,004601479;0,938047
10;easyWire;0;2;5,450164;24;20,85571;1,420032;-0,5854585;0,4891945;-1,197672;0,9500623
10;easyWire;0;2;5,46443;24;20,85571;0,9100213;-0,2396764;0,7425001;-0,4683882;0,9635971
10;easyWire;0;2;5,478158;24;20,85571;0,9100213;-0,2396764;0,7425001;-0,4683882;0,9696783
10;easyWire;0;2;5,491946;24;20,85571;1,117017;0,1269438;1,067837;0,3022194;0,966522
10;easyWire;0;2;5,506006;24;20,85571;1,103984;0,4468671;-0,3847142;0,9333193;0,9583076
10;easyWire;0;2;5,519773;24;20,85571;1,103984;0,4468671;-0,3847142;0,9333193;0,945467
10;easyWire;0;2;5,533999;24;20,85571;1,824492;0,4476944;-1,478002;0,9715199;0,9322588
10;easyWire;0;2;5,547808;24;20,85571;0,2564944;-0,09020796;-0,09426735;-0,2208292;0,9286036
10;easyWire;0;2;5,561765;24;20,85571;0,8825561;-0,3217187;0,425937;-0,7028371;0,9325594
10;easyWire;0;2;5,575265;24;20,85571;0,8825561;-0,3217187;0,425937;-0,7028371;0,9417816
10;easyWire;0;2;5,589351;24;20,85571;1,75065;-0,3682925;1,511099;-0,803563;0,952066
10;easyWire;0;2;5,603931;24;20,85571;0,4754694;-0,03570206;0,4674866;-0,0790745;0,9606378
10;easyWire;0;2;5,617025;24;20,85571;0,4754694;-0,03570206;0,4674866;-0,0790745;0,9616351
10;easyWire;0;2;5,631087;24;20,85571;1,033599;0,3581943;-0,7120433;0,6580412;0,9545614
10;easyWire;0;2;5,645103;24;20,85571;0,9158006;-9,019859E-05;-0,914794;-0,04292727;0,9490556
10;easyWire;0;2;5,658972;24;20,85571;0,9158006;-9,019859E-05;-0,914794;-0,04292727;0,9500146
10;easyWire;0;2;5,673136;24;20,85571;0,7940875;-0,1645899;-0,688978;-0,3588796;0,9551985
10;easyWire;0;2;5,686718;24;20,85571;0,5866669;0,05078297;0,5682263;0,1368135;0,9567944
10;easyWire;0;2;5,700803;24;20,85571;0,252135;0,04260344;0,2375547;0,07297099;0,9545842
10;easyWire;0;2;5,715097;24;20,85571;0,252135;0,04260344;0,2375547;0,07297099;0,9534096
10;easyWire;0;2;5,728662;24;20,85571;1,186584;0,3290017;0,903115;0,6957889;0,9467213
10;easyWire;0;2;5,742702;24;20,85571;0,2110865;0,07519946;0,1206454;0,156036;0,938167
10;easyWire;0;2;5,756542;24;20,85571;0,2110865;0,07519946;0,1206454;0,156036;0,9359788
10;easyWire;0;2;5,770531;24;20,85571;0,4782494;-0,1690712;-0,2909625;-0,339821;0,9390633
10;easyWire;0;2;5,784461;24;20,85571;0,06801222;-0,0007592374;-0,0669444;0,01198053;0,9422908
10;easyWire;0;2;5,79844;24;20,85571;0,06801222;-0,0007592374;-0,0669444;0,01198053;0,9421422
10;easyWire;0;2;5,812343;24;20,85571;1,084323;0,4098952;0,3146386;0,9532809;0,9302672
10;easyWire;0;2;5,826373;24;20,85571;0,4016185;0,1683502;-0,01240033;0,3644198;0,9206117
10;easyWire;0;2;5,840118;24;20,85571;0,4789326;0,1909955;0,02745669;0,4383415;0,9156047
10;easyWire;0;2;5,854271;24;20,85571;0,4789326;0,1909955;0,02745669;0,4383415;0,9094136
10;easyWire;0;2;5,867959;24;20,85571;0,6562624;0,2352084;-0,2101502;0,5754948;0,902375
10;easyWire;0;2;5,882221;24;20,85571;0,1473079;0,03713658;0,09667911;0,1047552;0,8952918
10;easyWire;0;2;5,895801;24;20,85571;0,1473079;0,03713658;0,09667911;0,1047552;0,8938541
10;easyWire;0;2;5,909515;24;20,85571;0,4706106;0,1468506;0,2049096;0,3973931;0,8896219
10;easyWire;0;2;5,923669;24;20,85571;0,4744295;0,1832424;-0,04662271;0,4351228;0,883873
10;easyWire;0;2;5,93749;24;20,85571;0,4744295;0,1832424;-0,04662271;0,4351228;0,877922
10;easyWire;0;2;5,951586;24;20,85571;0,4055077;0,146564;0,04684394;0,3751814;0,8725312
10;easyWire;0;2;5,965661;24;20,85571;0,4069985;0,1215744;-0,2538784;0,2939612;0,867777
10;easyWire;0;2;5,979321;24;20,85571;0,4069985;0,1215744;-0,2538784;0,2939612;0,8638654
10;easyWire;0;2;5,99348;24;20,85571;0,7103475;0,2590221;-0,03954526;0,6602556;0,8548967
10;easyWire;0;2;6,007277;24;20,85571;0,5624951;0,09466503;0,4913084;0,2570122;0,8487529
10;easyWire;0;2;6,021186;24;20,85571;0,3317558;0,08154549;0,2296218;0,2251357;0,8451927
10;easyWire;0;2;6,035168;24;20,85571;0,3317558;0,08154549;0,2296218;0,2251357;0,8420716
10;easyWire;0;2;6,04928;24;20,85571;0,5282421;-0,03455989;0,5269037;-0,01475811;0,841121
