ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
17;torus;1;2;11,48628;7;21,98319;0,9451851;0,4957974;0,6201386;-0,5128235;0,2610854
17;torus;1;2;11,49991;7;21,98319;0,9451851;0,4957974;0,6201386;-0,5128235;0,2610854
17;torus;1;2;11,51372;7;21,98319;2,054896;0,9308457;1,687141;-0,7139176;0,2389134
17;torus;1;2;11,52792;7;21,98319;0,7485721;0,2741039;0,6847918;-0,1276225;0,2296722
17;torus;1;2;11,54148;7;21,98319;0,3968676;0,1436651;0,3628179;-0,07230043;0,2312801
17;torus;1;2;11,55546;7;21,98319;0,3968676;0,1436651;0,3628179;-0,07230043;0,2312801
17;torus;1;2;11,56936;7;21,98319;0,3632758;-0,1776576;-0,06745607;0,3096074;0,2360559
17;torus;1;2;11,58341;7;21,98319;0,4351089;-0,2183914;-0,26232;0,2698392;0,2361846
17;torus;1;2;11,59748;7;21,98319;0,4351089;-0,2183914;-0,26232;0,2698392;0,2361846
17;torus;1;2;11,61126;7;21,98319;0,9583303;-0,4232049;-0,7914647;0,3359735;0,2468212
17;torus;1;2;11,62535;7;21,98319;0,4066946;-0,170356;-0,3569692;0,09461641;0,2571582
17;torus;1;2;11,63922;7;21,98319;0,4066946;-0,170356;-0,3569692;0,09461641;0,2571582
17;torus;1;2;11,65305;7;21,98319;0,8638523;-0,4288495;-0,6396294;0,3914118;0,2676316
17;torus;1;2;11,66745;7;21,98319;0,7665258;-0,3973186;-0,5237639;0,3941715;0,2727437
17;torus;1;2;11,68097;7;21,98319;0,7767664;-0,4269123;-0,3803536;0,5257785;0,2838434
17;torus;1;2;11,69489;7;21,98319;0,7767664;-0,4269123;-0,3803536;0,5257785;0,2856822
17;torus;1;2;11,70867;7;21,98319;2,046887;-0,9161055;0,3446311;1,7977;0,3108914
17;torus;1;2;11,72309;7;21,98319;1,05034;-0,5809903;-0,183931;0,8554727;0,3319301
17;torus;1;2;11,73662;7;21,98319;1,05034;-0,5809903;-0,183931;0,8554727;0,3319301
17;torus;1;2;11,75046;7;21,98319;1,151383;-0,1711428;-1,062089;-0,4103154;0,3344665
17;torus;1;2;11,76444;7;21,98319;0,6983747;0,3778219;0,3789246;-0,4487693;0,3238397
17;torus;1;2;11,77838;7;21,98319;0,6983747;0,3778219;0,3789246;-0,4487693;0,3238397
17;torus;1;2;11,79221;7;21,98319;0,7316245;0,2636611;0,6656274;-0,1506567;0,3155366
17;torus;1;2;11,80642;7;21,98319;0,5943825;-0,2632439;0,1906216;0,4976511;0,3218032
17;torus;1;2;11,82049;7;21,98319;0,8551347;-0,3320277;0,3644422;0,6987095;0,3303955
