ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
5;torus;1;5;3,20389;6;20,20328;0,2344891;-0,02548695;-0,004304945;-0,2330601;0,2280475
5;torus;1;5;3,217457;6;20,20328;0,2344891;-0,02548695;-0,004304945;-0,2330601;0,2375976
5;torus;1;5;3,231491;6;20,20328;0,2900229;-0,2430379;-0,0367403;-0,153935;0,2366498
5;torus;1;5;3,245345;6;20,20328;0,1506621;-0,1431763;-0,02492368;-0,03972948;0,2384774
5;torus;1;5;3,259395;6;20,20328;0,1506621;-0,1431763;-0,02492368;-0,03972948;0,2384774
5;torus;1;5;3,273074;6;20,20328;0,7917246;0,08903146;0,5864814;-0,524348;0,2286221
5;torus;1;5;3,286956;6;20,20328;0,3249488;0,05201697;0,06168038;-0,3147721;0,2302014
5;torus;1;5;3,300788;6;20,20328;0,2323638;-0,01404881;-0,03953129;-0,2285451;0,2262441
5;torus;1;5;3,315015;6;20,20328;0,2323638;-0,01404881;-0,03953129;-0,2285451;0,2262441
5;torus;1;5;3,328807;6;20,20328;0,4039974;-0,3334582;-0,2237022;0,04446208;0,2246431
5;torus;1;5;3,342954;6;20,20328;0,2817344;0,03464222;0,1371369;-0,2436548;0,2131315
5;torus;1;5;3,35688;6;20,20328;0,2817344;0,03464222;0,1371369;-0,2436548;0,1921636
5;torus;1;5;3,371057;6;20,20328;1,099641;0,3159336;0,765335;-0,7236428;0,1801182
5;torus;1;5;3,384747;6;20,20328;0,3447601;0,05172311;0,2666758;-0,212293;0,1777887
5;torus;1;5;3,398692;6;20,20328;0,3447601;0,05172311;0,2666758;-0,212293;0,1804603
5;torus;1;5;3,412637;6;20,20328;0,6910493;0,1196508;0,5913979;-0,3368698;0,1775833
5;torus;1;5;3,426907;6;20,20328;0,3571276;0,02600539;0,3271725;-0,1407908;0,1772134
5;torus;1;5;3,440181;6;20,20328;0,2108366;-0,05806598;0,2026762;-0,00167013;0,1790577
5;torus;1;5;3,454209;6;20,20328;0,2108366;-0,05806598;0,2026762;-0,00167013;0,1790577
5;torus;1;5;3,468216;6;20,20328;0,348025;-0,1636522;0,2715898;0,1434514;0,1847568
5;torus;1;5;3,482052;6;20,20328;0,264872;-0,0440032;0,26113;0,005659702;0,1868698
5;torus;1;5;3,496163;6;20,20328;0,264872;-0,0440032;0,26113;0,005659702;0,1868698
5;torus;1;5;3,510181;6;20,20328;0,2873072;-0,07917073;0,2743116;0,03210237;0,1894987
5;torus;1;5;3,524177;6;20,20328;0,1045806;-0,03180047;0,09894608;-0,01164032;0,188643
5;torus;1;5;3,538003;6;20,20328;0,1045806;-0,03180047;0,09894608;-0,01164032;0,1923714
5;torus;1;5;3,551936;6;20,20328;0,2623601;0,07972514;0,1857619;-0,1672401;0,1919704
5;torus;1;5;3,565845;6;20,20328;0,1021181;0,03261174;-0,001243751;-0,0967628;0,1880976
5;torus;1;5;3,580194;6;20,20328;0,08496683;0,01900698;0,04516108;-0,06941595;0,1872645
5;torus;1;5;3,593667;6;20,20328;0,08496683;0,01900698;0,04516108;-0,06941595;0,1872645
