participantNumber
6
repetitionNum
3
sdfEnabled
0
taskTime
10,40147
numHits
7
positionDifference
0,1284582
angleDifference
47,381
finalPosX
0,002739191
finalPosY
-0,003723979
finalPosZ
-0,6968924
finalRotX
21,26312
finalRotY
41,75671
finalRotZ
20,04523
taskType
torus
velocityMagnitude
0,4214412
0,4214412
0,8285513
0,348699
0,348699
0,6936392
0,2585349
0,1872062
0,1872062
0,6706919
0,3731384
0,3731384
0,5203446
0,1785629
0,1785629
0,4912443
0,2787018
0,2787018
0,5043433
0,2007293
0,1984279
0,1984279
0,4093004
0,2473569
0,2473569
0,4293033
0,4573232
0,4573232
0,321714
0,1099572
0,08881057
0,08881057
0,3992573
0,12275
0,12275
0,1606642
0,1583614
0,1583614
0,5039046
0,2085206
0,1757958
0,1757958
0,1826314
0,1650867
0,1650867
0,4300737
0,3080712
0,3080712
0,634044
0,2410454
0,2410454
0,09396365
0,054573
0,06141335
0,06141335
0,08042231
0,1548498
0,1548498
0,2996482
0,0747411
0,0747411
0,1406323
0,07751374
0,05833681
0,05833681
0,2809951
0,1497291
0,1497291
0,2788818
0,1069839
0,1069839
0,4316903
0,3503887
0,444822
0,444822
0,4470553
0,164861
0,164861
0,5576414
0,5663896
0,5663896
0,6300274
0,2718588
0,2718588
0,5005406
0,2760897
0,2850556
0,2850556
0,8497166
0,4312548
0,4312548
1,088788
0,7377177
0,7377177
1,122376
0,3967033
0,4408492
0,4408492
1,09125
0,5631517
0,5631517
1,042452
0,5503093
0,5503093
0,7941929
0,3432749
0,3432749
0,7403361
0,4093724
0,4145062
0,4145062
1,047505
0,4644266
0,4644266
0,9036754
0,4507239
0,4507239
1,276472
0,6764302
0,6033586
0,6033586
1,151651
0,7266638
0,7266638
0,9772991
0,50618
0,50618
1,373755
0,6837656
0,5195804
0,5195804
0,9986231
0,5128872
0,5128872
0,744117
0,4941226
0,4941226
0,9456499
0,3963562
0,4293903
0,4293903
0,668547
0,3595757
0,3595757
0,8743095
0,5169868
0,5169868
1,278219
0,7245879
0,7245879
1,979369
1,034404
0,9280524
0,9280524
1,559904
0,5855489
0,5855489
1,143
0,6094582
0,6094582
1,161568
0,5089271
0,5089271
0,8216363
0,3286359
0,4199137
0,4199137
0,6797197
0,3438863
0,3438863
1,070068
0,4818992
0,4818992
0,859022
0,6261562
0,742703
0,742703
1,436316
0,9336576
0,9336576
2,035576
1,037835
1,037835
1,838366
0,9006832
0,9006832
1,507843
0,4198591
0,4897215
0,4897215
0,9911577
0,4338351
0,4338351
0,7764865
0,1592666
0,1592666
0,3716353
0,07209554
0,2477551
0,2477551
0,1285371
0,1694468
0,1694468
0,6427873
0,245381
0,245381
0,5187458
0,3761665
0,4392101
0,4392101
0,6581501
0,4018466
0,4018466
0,9344919
0,6691798
0,6691798
0,4031354
0,2499484
0,2499484
0,3976852
0,3580709
0,3561473
0,3561473
0,7791058
0,06989771
0,06989771
0,239289
0,3470562
0,3470562
0,7652823
0,9118579
0,9572241
0,9572241
4,451336
0,2621824
0,2621824
0,8280229
0,9010044
0,9010044
0
0
3,317567
0,617794
0,4409475
0,4409475
0,7828431
0,436608
0,436608
0,8891992
0,2897182
0,2897182
0,5157793
0,2843894
0,2843894
0,6922345
0,3968139
0,2733147
0,2733147
0,8211504
0,4587078
0,4587078
0,9032906
0,621861
0,621861
1,101922
0,5566241
0,6169795
0,6169795
1,613982
0,7867655
0,7867655
1,082135
0,4892293
0,4892293
1,249701
0,8133327
0,8078982
0,8078982
1,330174
0,5042417
0,5042417
1,171114
0,8594422
0,8594422
1,981548
0,7850041
0,7850041
0,9890661
0,3941109
0,5491096
0,5491096
1,274496
0,5658997
0,5658997
1,007782
0,4817163
0,4817163
0,9879268
0,4210446
0,493742
0,493742
0,9204512
0,4852054
0,4852054
1,298692
0,7091282
0,7091282
1,598892
0,9242224
0,9242224
1,356204
0,7869405
0,8093244
0,8093244
1,683328
0,8829114
0,8829114
1,395809
0,5569885
0,5569885
1,311257
0,5476488
0,7797304
0,7797304
1,586113
0,652801
0,652801
1,184987
0,7846494
0,7846494
1,247284
0,6477032
0,6477032
1,137242
0,6484632
0,9077355
0,9077355
1,520595
0,531341
0,531341
1,369387
0,7236373
0,7236373
1,233311
0,5744911
0,5536821
0,5536821
1,569282
0,6487634
0,6487634
1,22999
0,8555973
0,8555973
1,852868
0,7237234
0,7748264
0,7748264
1,488392
0,6625668
0,6625668
1,25362
0,7430102
0,7430102
1,573673
0,6252156
0,6252156
1,126525
0,6148502
0,6184648
0,6184648
1,264095
0,5429825
0,5429825
1,189181
0,8357544
0,8357544
1,879077
0,8359966
0,8374089
0,8374089
1,353456
0,7189746
0,7189746
1,601429
0,7936559
0,7936559
1,36208
0,6608827
0,6608827
1,306391
0,7057026
0,595753
0,595753
0,9299604
0,4918863
0,4918863
1,065083
0,7838668
0,7838668
1,331857
0,2464315
0,5729352
0,5729352
1,233395
0,4806856
0,4806856
1,272565
0,4855175
0,4855175
1,131737
0,6908497
0,6908497
1,36467
0,7506294
0,6507891
0,6507891
1,192378
0,7679668
0,7679668
1,352476
0,7558521
0,7558521
1,517966
0,6346017
0,5685342
0,5685342
1,224352
0,6423802
0,6423802
1,214526
0,6224501
0,6224501
1,173192
0,5890192
0,5410904
0,5410904
1,106089
0,317749
0,317749
0,5796134
0,4310862
0,4310862
1,03132
0,4523366
0,4523366
0,4249462
0,144281
0,1062532
0,1062532
0,3439955
0,1165597
0,1165597
0,8204891
1,039134
1,039134
2,564689
1,119921
0,9806153
0,9806153
1,501614
0,6767695
0,6767695
1,451663
0,6375867
0,6375867
0,7890223
0,3578275
0,3578275
0,8158869
0,5181633
0,6512232
0,6512232
1,124172
0,589991
0,589991
0,8886935
0,4030648
0,4030648
0,840027
0,5320737
0,4240496
0,4240496
0,1280801
0,1984824
0,1984824
1,041631
0,3786166
0,3786166
0,2247047
0,1373666
0,1373666
0,8450952
0,3769203
0,4034885
0,4034885
0,6865722
0,1998358
0,1998358
0,6676567
0,2917074
0,2917074
0,6472785
0,4316649
0,4012716
0,4012716
0,8552867
0,4228649
0,4228649
0,8332942
0,4989409
0,4989409
1,15944
0,5194252
0,5194252
1,082995
0,6493341
0,6484218
0,6484218
1,243943
0,6875142
0,6875142
1,283963
0,5583463
0,5583463
1,349723
0,6628521
0,5706624
0,5706624
1,288463
0,6443677
0,6443677
1,083064
0,6197084
0,6197084
1,102147
0,5479097
0,5149773
0,5149773
1,201044
0,593026
0,593026
1,170678
0,6074381
0,6074381
1,186845
0,6393967
0,6393967
1,492372
0,8193581
0,9617312
0,9617312
2,083726
1,158299
1,158299
2,465253
1,212696
1,212696
1,782234
0,7975121
0,7682692
0,7682692
1,396555
0,7101751
0,7101751
1,278096
0,5963915
0,5963915
0,8220406
0,2644016
0,2644016
0,7916752
0,4352989
0,4047018
0,4047018
0,9395729
0,4558117
0,4558117
0,8564508
0,4295137
0,4295137
0,8655671
0,4449008
0,4428201
0,4428201
0,8204831
0,4459666
0,4459666
1,035258
0,5463274
0,5463274
1,048111
0,59956
0,59956
1,180759
0,6141499
0,6607756
0,6607756
1,48569
0,689745
0,689745
1,498092
0,7398859
0,7398859
1,362655
0,608294
0,6408557
0,6408557
1,448584
0,5694346
0,5694346
1,195059
0,6321822
0,6321822
1,118985
0,4730704
0,4730704
0,9686742
0,5188467
0,5496184
0,5496184
0,8172287
0,4013571
0,4013571
0,743342
0,4498048
0,4498048
0,7609711
0,3461325
0,4076332
0,4076332
0,3333593
0,1596936
0,1596936
0,7747871
0,4257843
0,4257843
0,5597168
0,2261776
0,184786
0,184786
0,4865454
0,303482
0,303482
0,5893052
0,1803791
0,1803791
0,3114686
0,2288175
0,2288175
0,3567819
0,2282801
0,1422035
0,1422035
0,2685083
0,2408259
0,2408259
0,3806131
0,3500307
0,3500307
0,66366
0,5578668
0,6058413
0,6058413
0,8328069
0,7337657
0,7337657
0,8860353
2,126131
2,126131
0,9902331
1,021583
1,021583
1,462388
2,422236
0,6424338
0,6424338
1,255187
0,6434537
0,6434537
0,7318891
0,3097771
0,3097771
0,9252575
0,3823745
0,413219
0,413219
1,021722
0,4916178
0,4916178
1,064885
0,5919064
0,5919064
1,062989
0,4353608
0,4353608
1,036168
0,7282078
0,9667583
0,9667583
1,543875
0,5506178
0,5506178
0,4557087
0,3992268
0,3992268
0,8824152
2,307413
0,4497122
0,4497122
0,7571828
1,203115
1,203115
1,149897
0,9475394
0,9475394
1,69366
0,4652222
0,4652222
0,842328
0,6665742
0,673278
0,673278
0,722407
0,2566979
0,2566979
0,3866653
0,2074043
0,2074043
0,5174065
0,2276389
0,03210334
0,03210334
0,2170689
0,2031233
0,2031233
0,8975813
velocityComponents
0,07697344
0,3227308
-0,2598703
0,07697344
0,3227308
-0,2598703
0,2239525
0,4406415
-0,6649643
0,08434057
0,170169
-0,2924383
0,08434057
0,170169
-0,2924383
0,1898289
0,2332814
-0,6250441
0,04165769
0,003350526
-0,2551347
0,006097555
0,003106147
-0,1870811
0,006097555
0,003106147
-0,1870811
0,177753
0,06007403
-0,643912
0,1122475
0,1000464
-0,3415018
0,1122475
0,1000464
-0,3415018
0,07639527
0,3467053
-0,3804177
-0,04996657
0,1675047
-0,03647208
-0,04996657
0,1675047
-0,03647208
-0,1125515
0,4781768
0,0003904104
-0,02167225
0,2739549
-0,04640818
-0,02167225
0,2739549
-0,04640818
0,06114244
0,381887
-0,3237069
-0,007033348
0,1787975
-0,09096265
-0,02256632
0,1881748
-0,05877614
-0,02256632
0,1881748
-0,05877614
-0,08158684
0,3993556
-0,0372231
-0,016886
0,2424151
-0,0462085
-0,016886
0,2424151
-0,0462085
0,110507
0,176397
-0,3754646
0,1510143
-0,08892193
-0,4224122
0,1510143
-0,08892193
-0,4224122
0,0782907
0,1026206
-0,2946854
-0,04073977
0,09606406
0,03467798
-0,02331734
0,08335114
-0,01990497
-0,02331734
0,08335114
-0,01990497
0,07345676
0,26149
-0,292632
0,02090931
0,05624071
-0,1070857
0,02090931
0,05624071
-0,1070857
-0,01754761
0,1334198
-0,0877738
0,01817346
0,1063198
-0,1159489
0,01817346
0,1063198
-0,1159489
0,07640719
0,3362074
-0,3674865
0,05125999
0,07123649
-0,1891524
0,03881454
0,08135885
-0,1509249
0,03881454
0,08135885
-0,1509249
0,01803041
0,1238309
-0,1330227
0,03252625
0,1109146
-0,1178712
0,03252625
0,1109146
-0,1178712
0,1180232
0,1867421
-0,3690004
0,09749532
-0,004847348
-0,2921969
0,09749532
-0,004847348
-0,2921969
0,2070606
-0,06105527
-0,5961627
0,08260608
0,01793355
-0,2257377
0,08260608
0,01793355
-0,2257377
-0,01715422
-0,07270426
-0,05699992
0,00423193
0,02034605
-0,05046129
0,0035882
0,03581718
-0,04975796
0,0035882
0,03581718
-0,04975796
0,0009834766
0,002701581
-0,0803709
0,04281402
-0,02130717
-0,1472801
0,04281402
-0,02130717
-0,1472801
0,08804798
-0,05108044
-0,2818286
0,03114026
-0,03261373
-0,05960589
0,03114026
-0,03261373
-0,05960589
0,04127479
-0,06104601
-0,1197799
0,01587937
-0,03656851
-0,06647533
0,005261127
-0,0327863
-0,04796417
0,005261127
-0,0327863
-0,04796417
0,08526073
-0,0923981
-0,2512995
0,0512634
-0,02431736
-0,1385624
0,0512634
-0,02431736
-0,1385624
0,086413
-0,08873692
-0,2498672
0,02208323
-0,05093373
-0,09145293
0,02208323
-0,05093373
-0,09145293
0,1174226
-0,1868624
-0,3710133
0,09583402
-0,1753618
-0,2878129
0,1371541
-0,201988
-0,3718281
0,1371541
-0,201988
-0,3718281
0,06840742
-0,1313252
-0,4218205
0,07192957
-0,06913305
-0,1312475
0,07192957
-0,06913305
-0,1312475
-0,01800097
-0,3624509
-0,423402
-0,0294968
-0,08406607
-0,5593389
-0,0294968
-0,08406607
-0,5593389
0,140512
-0,2004609
-0,5805224
0,02359748
-0,1661159
-0,2139062
0,02359748
-0,1661159
-0,2139062
0,07387996
-0,1520127
-0,4711419
0,04884005
-0,04983246
-0,2671272
0,0490725
-0,05292669
-0,2757668
0,0490725
-0,05292669
-0,2757668
0,2161324
0,01917481
-0,8215457
0,1021206
-0,01675785
-0,4186541
0,1021206
-0,01675785
-0,4186541
0,2294461
-0,1861672
-1,047929
0,247316
-0,02291361
-0,6946489
0,247316
-0,02291361
-0,6946489
0,2925932
0,1017511
-1,078779
0,08975267
0,15385
-0,3544688
0,1026809
0,2218314
-0,3668725
0,1026809
0,2218314
-0,3668725
0,2771318
0,4956722
-0,9318441
0,1386523
0,2778359
-0,4698113
0,1386523
0,2778359
-0,4698113
0,2288282
0,6701865
-0,7649794
0,09704232
0,4561223
-0,2921909
0,09704232
0,4561223
-0,2921909
0,1282692
0,6204322
-0,4789084
0,06048679
0,2089277
-0,2655715
0,06048679
0,2089277
-0,2655715
0,129056
0,4935928
-0,5364776
0,08486509
0,1866974
-0,3542989
0,0872016
0,1088217
-0,3903449
0,0872016
0,1088217
-0,3903449
0,2271593
0,4386984
-0,9236932
0,08692145
0,2473168
-0,3833681
0,08692145
0,2473168
-0,3833681
0,1320779
0,655564
-0,6077998
0,06554723
0,3147416
-0,3159009
0,06554723
0,3147416
-0,3159009
0,2028227
0,9206027
-0,8606598
0,1115322
0,4463662
-0,4958585
0,08502007
0,4265096
-0,4182138
0,08502007
0,4265096
-0,4182138
0,1087546
0,9513818
-0,6398007
0,04034042
0,6765977
-0,2619706
0,04034042
0,6765977
-0,2619706
0,04084706
0,8627281
-0,4573241
0,02123713
0,4424654
-0,2449319
0,02123713
0,4424654
-0,2449319
0,06902814
1,231328
-0,6052032
0,04245639
0,5814865
-0,3572203
-0,001716614
0,4453361
-0,2676502
-0,001716614
0,4453361
-0,2676502
-0,06634593
0,9262391
-0,3673248
-0,04338622
0,5058572
-0,07265955
-0,04338622
0,5058572
-0,07265955
-0,09563565
0,7324398
-0,08997694
0,005704165
0,4016072
-0,2878129
0,005704165
0,4016072
-0,2878129
0,04544854
0,6120235
-0,7194549
0,02472997
0,1712561
-0,3565922
0,03874898
0,08733273
-0,4186258
0,03874898
0,08733273
-0,4186258
0,02847314
0,3076941
-0,5928479
0,02907515
0,126332
-0,3353946
0,02907515
0,126332
-0,3353946
0,09945035
-0,1351178
-0,8580618
0,05405545
0,007995963
-0,5140908
0,05405545
0,007995963
-0,5140908
0,1331985
-0,2466381
-1,247106
0,0767827
-0,1354635
-0,7076592
0,0767827
-0,1354635
-0,7076592
0,2222896
-0,182265
-1,958384
0,1065373
-0,3338948
-0,9732195
0,08164048
-0,2647579
-0,885731
0,08164048
-0,2647579
-0,885731
0,1005173
-0,2736807
-1,532415
0,02267957
-0,2424896
-0,532496
0,02267957
-0,2424896
-0,532496
0,04022717
-0,5635381
-0,9936079
0,0208199
-0,1441494
-0,5917996
0,0208199
-0,1441494
-0,5917996
0,03743768
-0,3993355
-1,090124
0,01654625
-0,1074262
-0,4971847
0,01654625
-0,1074262
-0,4971847
0,009661913
-0,2600834
-0,7793263
-0,004851818
-0,2001092
-0,2606422
0,0005424023
-0,2220094
-0,3564253
0,0005424023
-0,2220094
-0,3564253
-0,01462102
-0,5779892
-0,3573984
-0,01599193
-0,3432527
0,01340285
-0,01599193
-0,3432527
0,01340285
-0,04857183
-1,016618
0,3304161
-0,0223577
-0,4647344
0,1254946
-0,0223577
-0,4647344
0,1254946
-0,01487732
-0,8559018
-0,0716202
0,009137392
-0,5366005
-0,3225647
-0,0002026558
-0,6901786
-0,2743378
-0,0002026558
-0,6901786
-0,2743378
-0,01274347
-1,380172
-0,3974512
-0,006109476
-0,8524947
-0,3806993
-0,006109476
-0,8524947
-0,3806993
0,004208088
-1,601233
-1,256822
0,01049638
-0,7081308
-0,7586449
0,01049638
-0,7081308
-0,7586449
-0,008314848
-1,538941
-1,005575
-0,0218153
-0,8907862
-0,1313552
-0,0218153
-0,8907862
-0,1313552
-0,0508368
-1,501898
-0,1237258
0,002086163
-0,4166505
-0,05176514
-0,0120163
-0,4880846
-0,03816038
-0,0120163
-0,4880846
-0,03816038
-0,04017353
-0,9312548
0,3369629
-0,01507401
-0,3030464
0,3100783
-0,01507401
-0,3030464
0,3100783
-0,05120039
-0,5888686
0,5035311
-0,01192689
-0,1588061
0,00205338
-0,01192689
-0,1588061
0,00205338
-0,05286932
-0,3673181
-0,01987666
-0,01636744
-0,04817247
-0,05108118
0,02279282
0,2172396
-0,116919
0,02279282
0,2172396
-0,116919
-0,00731349
