ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
16;torus;0;3;3,581734;4;12,07134;0,09284772;-0,0413239;-0,03745854;0,07422864;0,7618231
16;torus;0;3;3,595719;4;12,07134;0,09284772;-0,0413239;-0,03745854;0,07422864;0,7618231
16;torus;0;3;3,609954;4;12,07134;0,9448476;-0,4487336;-0,7005476;0,4478931;0,7715787
16;torus;0;3;3,623902;4;12,07134;0,1982938;-0,07986426;-0,1702219;0,06298125;0,7730621
16;torus;0;3;3,637607;4;12,07134;0,1982938;-0,07986426;-0,1702219;0,06298125;0,7730621
16;torus;0;3;3,651644;4;12,07134;0,5249406;0,248158;0,2681397;-0,3769368;0,7651024
16;torus;0;3;3,665455;4;12,07134;0,1581535;0,0477016;0,06235093;-0,1372933;0,7622753
16;torus;0;3;3,679717;4;12,07134;0,1581535;0,0477016;0,06235093;-0,1372933;0,7622753
16;torus;0;3;3,693249;4;12,07134;0,1110763;-0,01590848;-0,06169975;-0,09098351;0,7605222
16;torus;0;3;3,707502;4;12,07134;0,08885768;-0,01422763;-0,08518472;-0,02090037;0,7601916
16;torus;0;3;3,721272;4;12,07134;0,04047059;-0,02138019;0,03383756;0,005981326;0,7602941
16;torus;0;3;3,73497;4;12,07134;0,04047059;-0,02138019;0,03383756;0,005981326;0,7602941
16;torus;0;3;3,749042;4;12,07134;0,06580979;-0,03381371;0,05642921;0,001817942;0,7603028
16;torus;0;3;3,763553;4;12,07134;0,01268707;0,00629425;0,008226931;-0,007325411;0,760145
16;torus;0;3;3,776771;4;12,07134;0,01268707;0,00629425;0,008226931;-0,007325411;0,760145
16;torus;0;3;3,790736;4;12,07134;0,1076571;-0,02049804;-0,1039773;0,0189364;0,7606316
16;torus;0;3;3,804811;4;12,07134;0,1422685;0,007611513;-0,1294412;-0,05854368;0,7595827
16;torus;0;3;3,818786;4;12,07134;0,1422685;0,007611513;-0,1294412;-0,05854368;0,7595827
16;torus;0;3;3,832566;4;12,07134;0,1452142;0,06155372;0,01680702;-0,1304448;0,7569199
16;torus;0;3;3,846375;4;12,07134;0,05559749;-0,03061295;-0,02998561;0,03542304;0,7576778
16;torus;0;3;3,860601;4;12,07134;0,1091449;-0,06834865;-0,04194602;0,07403791;0,7592463
16;torus;0;3;3,874311;4;12,07134;0,1091449;-0,06834865;-0,04194602;0,07403791;0,7592463
16;torus;0;3;3,888458;4;12,07134;0,05255459;-0,04433393;-0,02798885;0,003620982;0,7593799
16;torus;0;3;3,902433;4;12,07134;0,08115556;0,02510548;0,01775399;-0,07510483;0,757844
16;torus;0;3;3,91608;4;12,07134;0,08115556;0,02510548;0,01775399;-0,07510483;0,757844
16;torus;0;3;3,930153;4;12,07134;0,08903591;0,00769496;-0,04766211;-0,07480979;0,7563955
16;torus;0;3;3,944175;4;12,07134;0,1476079;0,0457406;-0,04378036;-0,1333386;0,7537489
16;torus;0;3;3,958494;4;12,07134;0,1476079;0,0457406;-0,04378036;-0,1333386;0,7537489
16;torus;0;3;3,97207;4;12,07134;0,336503;0,1315057;-0,03891215;-0,3072888;0,747571
16;torus;0;3;3,985905;4;12,07134;0,1190532;0,04414916;0,06994903;-0,08562505;0,7457569
16;torus;0;3;3,999783;4;12,07134;0,1190532;0,04414916;0,06994903;-0,08562505;0,7457569
16;torus;0;3;4,01357;4;12,07134;0,1744138;0,05714297;0,08132383;-0,1433223;0,7427745
16;torus;0;3;4,027463;4;12,07134;0,1728793;0,06394982;0,04327446;-0,154677;0,7396049
16;torus;0;3;4,041437;4;12,07134;0,2516142;0,1011133;-0,02365708;-0,2291858;0,7350001
16;torus;0;3;4,055421;4;12,07134;0,2516142;0,1011133;-0,02365708;-0,2291858;0,7350001
16;torus;0;3;4,069286;4;12,07134;0,3335136;0,1104474;-0,1666807;-0,2669275;0,7298018
16;torus;0;3;4,083335;4;12,07134;0,05305328;0,0235796;-0,005466491;-0,04720986;0,7288553
16;torus;0;3;4,097782;4;12,07134;0,05305328;0,0235796;-0,005466491;-0,04720986;0,7288553
16;torus;0;3;4,111044;4;12,07134;0,2374107;0,09375811;0,1189597;-0,1828164;0,7250334
16;torus;0;3;4,125189;4;12,07134;0,04053496;-0,009042025;-0,03881678;-0,007387996;0,7249323
16;torus;0;3;4,138962;4;12,07134;0,04053496;-0,009042025;-0,03881678;-0,007387996;0,7249323
16;torus;0;3;4,152765;4;12,07134;0,3549841;-0,03296733;-0,3399342;-0,09680688;0,7234246
16;torus;0;3;4,166743;4;12,07134;0,02634382;0,00680685;0,0004522502;-0,02544522;0,7229135
16;torus;0;3;4,180733;4;12,07134;0,03877733;0,006371737;0,03595725;-0,01304448;0,722604
16;torus;0;3;4,195093;4;12,07134;0,03877733;0,006371737;0,03595725;-0,01304448;0,722604
16;torus;0;3;4,208674;4;12,07134;0,07430431;-0,05142689;0,05075708;0,01732409;0,7229066
16;torus;0;3;4,222567;4;12,07134;0,09392929;-0,06142855;-0,01133159;0,07014871;0,7243482
16;torus;0;3;4,236561;4;12,07134;0,09392929;-0,06142855;-0,01133159;0,07014871;0,7243482
16;torus;0;3;4,250403;4;12,07134;0,1250072;0,007629395;-0,07655025;-0,09853244;0,722477
16;torus;0;3;4,264532;4;12,07134;0,0733201;-0,003522635;-0,01039356;-0,07249415;0,7210459
16;torus;0;3;4,278455;4;12,07134;0,0733201;-0,003522635;-0,01039356;-0,07249415;0,7210459
16;torus;0;3;4,292236;4;12,07134;0,07285453;-0,05410314;0,03813654;0,03043413;0,7216291
16;torus;0;3;4,306315;4;12,07134;0,0358543;-0,01441836;-0,005576015;-0,03235042;0,7209981
16;torus;0;3;4,320312;4;12,07134;0,1148981;0,005573034;-0,0564523;-0,09991825;0,7190762
16;torus;0;3;4,334397;4;12,07134;0,1148981;0,005573034;-0,0564523;-0,09991825;0,7190762
16;torus;0;3;4,347814;4;12,07134;0,3394459;0,08854866;-0,0411287;-0,3251016;0,7126041
16;torus;0;3;4,361823;4;12,07134;0,1879389;0,04866719;0,1147367;-0,1406699;0,7096226
16;torus;0;3;4,375867;4;12,07134;0,1879389;0,04866719;0,1147367;-0,1406699;0,7096226
16;torus;0;3;4,390147;4;12,07134;0,6758769;0,2142608;-0,007911026;-0,6409675;0,6967643
16;torus;0;3;4,403963;4;12,07134;0,4620938;0,168407;-0,06983802;-0,4246086;0,6883432
16;torus;0;3;4,417631;4;12,07134;0,4620938;0,168407;-0,06983802;-0,4246086;0,6883432
16;torus;0;3;4,431443;4;12,07134;1,115544;0,4294872;0,2182141;-1,006162;0,6679301
16;torus;0;3;4,445357;4;12,07134;0,6133451;0,2155244;0,2551176;-0,5144477;0,6573655
16;torus;0;3;4,459535;4;12,07134;0,6133451;0,2155244;0,2551176;-0,5144477;0,6573655
16;torus;0;3;4,473381;4;12,07134;1,227889;0,401634;0,4084118;-1,086095;0,6353583
16;torus;0;3;4,487418;4;12,07134;0,6757261;0,2041757;0,05112812;-0,6421089;0,622586
16;torus;0;3;4,501131;4;12,07134;0,9072825;0,2987266;0,2258994;-0,8263737;0,6060835
16;torus;0;3;4,515178;4;12,07134;0,9072825;0,2987266;0,2258994;-0,8263737;0,6060835
