ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
10;complexWire;1;3;4,82551;24;21,38551;0,8816216;0,1962019;0,5034819;0,6966114;0,166833
10;complexWire;1;3;4,840803;24;21,38551;0,6323247;0,07226133;0,443392;0,4449903;0,1563124
10;complexWire;1;3;4,853226;24;21,38551;0,6323247;0,07226133;0,443392;0,4449903;0,1492069
10;complexWire;1;3;4,867039;24;21,38551;0,6750261;-0,1493874;0,657867;0,02355197;0,1413893
10;complexWire;1;3;4,881351;24;21,38551;0,5876317;-0,1426622;0,5635898;-0,08558685;0,1333486
10;complexWire;1;3;4,894796;24;21,38551;0,5876317;-0,1426622;0,5635898;-0,08558685;0,1360411
10;complexWire;1;3;4,908892;24;21,38551;0,6235589;-0,03394568;0,5546376;0,2829321;0,127887
10;complexWire;1;3;4,923052;24;21,38551;0,6770754;0,04475224;0,4798335;0,4755926;0,1191439
10;complexWire;1;3;4,936889;24;21,38551;0,6770754;0,04475224;0,4798335;0,4755926;0,1109983
10;complexWire;1;3;4,950934;24;21,38551;1,223866;0,04473194;1,059492;0,6110026;0,09684855
10;complexWire;1;3;4,964839;24;21,38551;0,9334608;-0,1019744;0,9224499;0,1001824;0,08238899
10;complexWire;1;3;4,978572;24;21,38551;0,9334608;-0,1019744;0,9224499;0,1001824;0,083505
10;complexWire;1;3;4,992719;24;21,38551;0,6621366;-0,2046899;0,5866334;-0,2288846;0,08447617
10;complexWire;1;3;5,008489;24;21,38551;0,5464332;-0,2275043;0,4544517;-0,2007603;0,07798965
10;complexWire;1;3;5,034105;24;21,38551;0,2717896;-0,1084687;0,1997019;0,1490746;0,07019712
10;complexWire;1;3;5,048793;24;21,38551;0,5452917;-0,08034575;0,1868031;0,5059567;0,07445973
10;complexWire;1;3;5,063543;24;21,38551;0,4166326;-0,06707225;0,246992;0,3287537;0,0705912
10;complexWire;1;3;5,078204;24;21,38551;0,4166326;-0,06707225;0,246992;0,3287537;0,06725229
