ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
11;complexWire;0;3;6,490845;85;60,03205;0,05788726;-0,0185905;-0,02828166;0,0469625;0,9842117
11;complexWire;0;3;6,504769;85;60,03205;0,1483404;-0,01849253;0,1469351;0,008541346;0,9836994
11;complexWire;0;3;6,518691;85;60,03205;0,1483404;-0,01849253;0,1469351;0,008541346;0,9833242
11;complexWire;0;3;6,532527;85;60,03205;0,2112967;0,00586845;0,1783181;0,1132011;0,9815929
11;complexWire;0;3;6,546731;85;60,03205;0,1717561;0,03452804;0,114106;0,1236439;0,9796511
11;complexWire;0;3;6,560403;85;60,03205;0,1231893;0,004128553;0,1087386;0,05774498;0,977787
11;complexWire;0;3;6,574343;85;60,03205;0,1231893;0,004128553;0,1087386;0,05774498;0,9767981
11;complexWire;0;3;6,588268;85;60,03205;0,1763789;-0,0390932;0,1712129;0,01635253;0,9761049
11;complexWire;0;3;6,602152;85;60,03205;0,09598252;0,02001487;-0,03997274;0,08493662;0,9755209
11;complexWire;0;3;6,616164;85;60,03205;0,09598252;0,02001487;-0,03997274;0,08493662;0,9743969
11;complexWire;0;3;6,63061;85;60,03205;0,2996362;0,08175354;0,06717034;0,2803326;0,9710189
11;complexWire;0;3;6,644116;85;60,03205;0,2738244;-0,09477511;0,2073623;-0,1516521;0,9688362
11;complexWire;0;3;6,657858;85;60,03205;0,2738244;-0,09477511;0,2073623;-0,1516521;0,9706265
11;complexWire;0;3;6,671816;85;60,03205;0,3186595;-0,09137373;0,2854329;-0,1082718;0,9718427
11;complexWire;0;3;6,685613;85;60,03205;0,07389671;0,01172759;0,03903434;0,06164014;0,9721296
11;complexWire;0;3;6,699527;85;60,03205;0,07389671;0,01172759;0,03903434;0,06164014;0,9712137
11;complexWire;0;3;6,713901;85;60,03205;0,2396003;0,06920248;-0,1163162;0,1977116;0,9685897
11;complexWire;0;3;6,727402;85;60,03205;0,2566587;0,08603688;-0,1003284;0,2200127;0,9658931
11;complexWire;0;3;6,741365;85;60,03205;0,1427313;0,0518132;0,006698817;0,132826;0,9630566
11;complexWire;0;3;6,755377;85;60,03205;0,1427313;0,0518132;0,006698817;0,132826;0,9611702
11;complexWire;0;3;6,769507;85;60,03205;0,2893855;-0,03261045;0,2840225;-0,0448525;0,9606794
11;complexWire;0;3;6,783405;85;60,03205;0,1329634;-0,01042075;0,1324613;-0,004968047;0,9608033
11;complexWire;0;3;6,79729;85;60,03205;0,1329634;-0,01042075;0,1324613;-0,004968047;0,9606818
11;complexWire;0;3;6,810968;85;60,03205;0,6541768;-0,1318375;0,5943555;-0,2393901;0,9626656
11;complexWire;0;3;6,824947;85;60,03205;0,4050323;-0,1058729;0,3338806;-0,2033859;0,9652285
11;complexWire;0;3;6,83884;85;60,03205;0,4050323;-0,1058729;0,3338806;-0,2033859;0,9676996
11;complexWire;0;3;6,852909;85;60,03205;0,2288276;0,05564187;-0,1882844;0,1175374;0,9665776
11;complexWire;0;3;6,866854;85;60,03205;0,02468024;0,007710233;0,0136625;0,01905262;0,9657106
11;complexWire;0;3;6,880579;85;60,03205;0,167735;0,0209773;0,160319;0,0446409;0,9654078
11;complexWire;0;3;6,894625;85;60,03205;0,167735;0,0209773;0,160319;0,0446409;0,9645745
11;complexWire;0;3;6,908525;85;60,03205;0,404424;-0,04638918;0,390273;-0,09536147;0,9648043
11;complexWire;0;3;6,922523;85;60,03205;0,4105995;-0,07601157;0,3724962;-0,1551151;0,9658862
11;complexWire;0;3;6,936835;85;60,03205;0,4105995;-0,07601157;0,3724962;-0,1551151;0,9677567
11;complexWire;0;3;6,950189;85;60,03205;0,106271;-0,009788945;0,1030192;-0,0241816;0,9683585
11;complexWire;0;3;6,964229;85;60,03205;0,173768;0,02376456;-0,165914;0,04585981;0,9683867
11;complexWire;0;3;6,97836;85;60,03205;0,173768;0,02376456;-0,165914;0,04585981;0,9678891
11;complexWire;0;3;6,992273;85;60,03205;0,1929722;0,08476526;0,03429241;0,1699328;0,9656775
11;complexWire;0;3;7,005992;85;60,03205;0,09356097;0,03229659;0,05939901;0,06467104;0,9639012
11;complexWire;0;3;7,019752;85;60,03205;0,09356097;0,03229659;0,05939901;0,06467104;0,962936
11;complexWire;0;3;7,033727;85;60,03205;0,2725619;0,03225803;0,2602954;0,07413328;0,9616495
11;complexWire;0;3;7,047848;85;60,03205;0,05857204;0,02486408;0,02153255;0,04846454;0,9606748
11;complexWire;0;3;7,061672;85;60,03205;0,05322032;0,01418591;-0,04000217;0,03210902;0,9600067
11;complexWire;0;3;7,075436;85;60,03205;0,05322032;0,01418591;-0,04000217;0,03210902;0,9595944
11;complexWire;0;3;7,089677;85;60,03205;0,2485909;0,1043085;0,01572203;0,2250999;0,9572363
11;complexWire;0;3;7,103343;85;60,03205;0,1180165;0,05061049;-0,002598204;0,106582;0,9545059
11;complexWire;0;3;7,117278;85;60,03205;0,1180165;0,05061049;-0,002598204;0,106582;0,9529978
11;complexWire;0;3;7,131133;85;60,03205;0,2935297;0,07971935;0,213467;0,1850307;0,9504647
11;complexWire;0;3;7,14517;85;60,03205;0,1937388;-0,007200427;0,1935665;-0,003859401;0,9486483
11;complexWire;0;3;7,158998;85;60,03205;0,1937388;-0,007200427;0,1935665;-0,003859401;0,9485531
11;complexWire;0;3;7,172927;85;60,03205;0,03237385;0,007592514;-0,006899424;0,03070533;0,9481514
11;complexWire;0;3;7,186805;85;60,03205;0,06280858;0,02315044;-0,005535036;0,05812347;0,947538
11;complexWire;0;3;7,201066;85;60,03205;0,2240496;0,08093249;0,1049466;0,1806498;0,9465656
11;complexWire;0;3;7,214706;85;60,03205;0,2240496;0,08093249;0,1049466;0,1806498;0,9439842
11;complexWire;0;3;7,228751;85;60,03205;0,2426602;0,09110942;0,1042064;0,199309;0,9411615
