participantNumber
0
experimentNumber
0
sdfEnabled
0
taskTime
13,82611
numHits
19
positionDifference
0,1403358
angleDifference
125,9256
finalPosX
-0,09282752
finalPosY
-0,03620958
finalPosZ
1,000019
finalRotX
315,6552
finalRotY
214,9308
finalRotZ
100,9806
velocityMagnitude
0,2104807
0,529471
0,6907873
0,9673802
0,1993845
0,8286718
0,4771293
0,7978854
0,7185129
0,3014762
0,3157485
0,3330831
0,5617651
0,1372164
0,8163919
0,1358138
0,1246085
0,5058149
0,270436
0,2706871
0,4019364
0,3368214
0,2179749
0,5969664
0,1334685
0,4286682
0,4310057
0,3505632
0,6647181
0,2608326
0,4135416
0,1340893
0,1294821
0,593973
0,195019
0,6754135
0,4570728
0,2705575
0,3430756
0,4274747
0,6290405
1,022874
1,121899
0,3277997
0,8302735
0,4092195
0,7945042
0,5652668
0,5239953
0,3080888
0,493396
1,048535
0,3453204
0,4191562
0,4060273
0,3008596
0,610996
0,1964612
0,4792094
0,5260618
1,309876
1,250805
1,867481
2,282999
2,482999
2,9785
3,319172
3,775653
4,282067
4,747674
4,745058
4,77457
1,078063
0,7338046
0,6589033
0,1963506
1,139211
0,400279
0,4866128
0,3190255
0,1623799
0,2716849
0,2891952
0,274569
0,4982851
1,174728
0,2183131
0,6075667
0,6268056
0,2693464
1,355396
0,1613177
0,608534
0,2770959
0,1323279
0,4835756
0,1983642
0,8863541
0,3064679
0,3397069
0,647996
0,2404751
0,2463216
0,2960021
0,7137496
0,3453674
0,170284
0,3786769
0,4009685
0,5052136
0,8249573
0,7929931
0,6568674
0,6326032
0,2749786
0,8312647
0,5869846
0,383588
0,7465268
0,4042932
0,6979763
0,7466713
0,7651452
0,3739558
1,277297
1,149621
0,8151317
0,3797509
0,4214017
0,4101247
0,9160836
1,15341
0,5478867
0,4621595
1,244588
0,3919146
0,8518454
0,8424475
0,6214707
0,4643679
0,1934244
0,5517011
0,3996629
1,085851
0,2993016
0,2059463
0,4458412
0,359077
0,5740715
0,9054422
1,689312
0,5488385
0,927773
0,6049682
1,503553
0,3353146
0,36511
0,5097753
0,6322132
1,923294
0,7422745
0,5528428
0,3885182
0,8977165
0,714989
1,228112
2,247114
0,296687
0,6443925
0,6274886
0,9324061
0,4109617
0,6066648
0,9259465
0,5830933
0,3795702
0,7133328
0,6193889
0,5143559
0,9981395
0,5665497
0,4589374
1,149181
0,1892897
0,7188999
0,4820918
0,3830627
0,1638988
0,1037511
0,7057632
0,3972236
1,441595
0,4854352
0,9013883
0,1360147
0,644541
0,7526017
0,5650277
0,8635975
0,5481026
0,5132932
0,577921
1,092011
0,3990476
0,5736412
0,7653807
0,5277648
0,3844998
0,5705268
1,303593
1,442931
1,720271
0,3593429
0,6123088
1,130384
0,1734974
0,3153385
0,5219571
1,356278
1,15629
1,298909
1,063737
1,033605
0,5212304
0,4431507
1,58016
1,327639
2,509222
1,12685
1,230229
2,793854
2,76637
2,121524
2,953806
4,402229
4,09786
3,834008
3,638858
4,246358
4,517875
4,557134
5,04144
5,059415
4,717157
4,273478
4,608323
4,737561
5,017672
4,636595
5,437719
5,225417
5,208406
4,866805
4,541299
4,821825
5,402805
5,276013
6,258564
6,790641
7,006818
6,711801
6,777077
1,463649
1,076434
1,384358
1,155964
1,708634
2,719899
3,401281
2,914047
1,870767
1,373248
0,5731561
0,127918
0,827678
0,577217
0,4921982
0,5190059
1,329619
0,5520712
0,4978397
0,2870859
0,8190772
1,565583
0,7966236
0,09737843
0,6618366
1,544111
0,7018257
0,4838322
0,3901561
0,4982428
0,6660197
0,3528574
0,9160751
0,07734626
0,5687841
0,4544055
1,46288
0,1780088
0,1951157
0,3775321
0,2664351
0,7311621
0,6172122
1,346482
0,1520229
0,7060522
1,66615
0,9176198
1,737227
0,3269567
0,647192
0,06704505
0,5059785
0,8624855
1,19155
0,9477234
0,191746
0,4258618
0,4190921
2,937449
0,9997946
0,3322754
1,224733
0,3324553
1,922394
0,9991857
1,128542
0,2193918
0,2581458
0,2306009
1,017559
2,251819
0,3992285
1,813225
0,08993696
0,3498678
0,9266811
0,7349899
1,18162
1,364742
1,210501
1,763397
2,562378
0,3058422
0,2153972
0,6732939
1,431765
1,339278
0,1584124
1,201425
1,031357
3,054103
0,561531
0,5151458
0,4898334
0,2241509
0,8109619
0,1207654
0,9003309
0,2855107
0,2160877
0,6949982
0,7373945
0,2332722
1,144352
1,127465
0,2467609
0,06864008
0,716692
0,6409813
1,348774
0,6795623
