ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
10;complexWire;0;2;4,723834;38;29,26558;0,1637222;0,0477029;0,1346305;0,0800252;0,9826517
10;complexWire;0;2;4,737581;38;29,26558;0,1637222;0,0477029;0,1346305;0,0800252;0,9813518
10;complexWire;0;2;4,75252;38;29,26558;0,2714312;-0,1048632;-0,1849763;-0,168708;0,9835086
10;complexWire;0;2;4,765652;38;29,26558;0,2980658;-0,1380647;0,02937987;-0,2625227;0,9863501
10;complexWire;0;2;4,779708;38;29,26558;0,2980658;-0,1380647;0,02937987;-0,2625227;0,989868
10;complexWire;0;2;4,793469;38;29,26558;0,3027023;0,09066239;0,2016939;0,2067089;0,9868548
10;complexWire;0;2;4,807511;38;29,26558;0,3374875;0,08361544;0,2665348;0,1893818;0,9837303
10;complexWire;0;2;4,82127;38;29,26558;0,2649314;0,02372973;0,2610989;0,03811717;0,9809393
10;complexWire;0;2;4,835239;38;29,26558;0,2649314;0,02372973;0,2610989;0,03811717;0,9799879
10;complexWire;0;2;4,849209;38;29,26558;0,2740408;-0,0195602;0,2722945;-0,02390444;0,9795672
10;complexWire;0;2;4,863167;38;29,26558;0,08192577;-0,02310239;-0,07059313;-0,03456473;0,979587
10;complexWire;0;2;4,87699;38;29,26558;0,08192577;-0,02310239;-0,07059313;-0,03456473;0,9801455
10;complexWire;0;2;4,890902;38;29,26558;0,2407649;-0,07750466;0,1919866;-0,1228899;0,9813145
10;complexWire;0;2;4,904981;38;29,26558;0,3899157;-0,1327161;0,2597425;-0,2587557;0,9832979
10;complexWire;0;2;4,91883;38;29,26558;0,3899157;-0,1327161;0,2597425;-0,2587557;0,9863834
10;complexWire;0;2;4,9328;38;29,26558;0,09220345;-0,01117159;-0,0915207;0,000795722;0,9867497
10;complexWire;0;2;4,946697;38;29,26558;0,08667911;0,03048442;-0,02791248;0,07618964;0,9863306
10;complexWire;0;2;4,960553;38;29,26558;0,2633918;0,06257053;0,1899809;0,1713693;0,9852757
10;complexWire;0;2;4,974526;38;29,26558;0,2633918;0,06257053;0,1899809;0,1713693;0,9826396
10;complexWire;0;2;4,988677;38;29,26558;1,3151;0,2576062;1,129874;0,6217003;0,9753432
10;complexWire;0;2;5,002478;38;29,26558;0,3652503;0,07309634;0,3114082;0,1763225;0,9668118
10;complexWire;0;2;5,016273;38;29,26558;0,3652503;0,07309634;0,3114082;0,1763225;0,9640856
10;complexWire;0;2;5,030397;38;29,26558;0,4511917;0,05621165;0,3939413;0,2126604;0,960838
10;complexWire;0;2;5,044201;38;29,26558;0,05936285;0,003838539;-0,02327263;0,05447567;0,9583074
10;complexWire;0;2;5,058228;38;29,26558;0,05936285;0,003838539;-0,02327263;0,05447567;0,9575616
10;complexWire;0;2;5,07197;38;29,26558;0,1912068;-0,06348863;0,1612604;-0,08077323;0,958253
10;complexWire;0;2;5,086054;38;29,26558;0,2331118;0,04209485;0,1807678;0,1410395;0,9578726
10;complexWire;0;2;5,099871;38;29,26558;0,2331118;0,04209485;0,1807678;0,1410395;0,9558003
10;complexWire;0;2;5,114179;38;29,26558;0,909259;0,2404284;0,6112673;0,6287277;0,9465623
10;complexWire;0;2;5,127793;38;29,26558;0,4929402;0,09567905;0,4187452;0,2418429;0,9407951
10;complexWire;0;2;5,141829;38;29,26558;0,2962219;0,02403148;0,2804635;0,09225011;0,9374868
