ParticipantNumber;Task;SdfState;Repetition;TimeStamp;NumHits;TimeToCompleteTask;InstanteneousVelocityMag;InstanteneousVelocityX;InstanteneousVelocityY;InstanteneousVelocityZ;ClosestDistance
16;complexWire;1;5;4,547127;31;52,52875;0,3711409;0,07258123;0,2442341;0,2698652;0,1452269
16;complexWire;1;5;4,562242;31;52,52875;0,1959045;0,02812117;0,08873902;0,172375;0,1405081
16;complexWire;1;5;4,574502;31;52,52875;0,1959045;0,02812117;0,08873902;0,172375;0,138556
16;complexWire;1;5;4,588112;31;52,52875;0,2373304;-0,05080658;0,2282136;0,04077969;0,1359388
16;complexWire;1;5;4,602283;31;52,52875;0,2023674;-0,04381419;0,196892;0,01632342;0,1329802
16;complexWire;1;5;4,616088;31;52,52875;0,2023674;-0,04381419;0,196892;0,01632342;0,1305375
16;complexWire;1;5;4,630412;31;52,52875;0,1370594;-0,0202667;-0,02741941;0,1327506;0,1293002
16;complexWire;1;5;4,644135;31;52,52875;0,209449;0,01919857;0,009019521;0,2083721;0,1283424
16;complexWire;1;5;4,657944;31;52,52875;0,209449;0,01919857;0,009019521;0,2083721;0,1268173
16;complexWire;1;5;4,67192;31;52,52875;0,2813962;-0,07943103;0,2633317;-0,05942174;0,1241699
16;complexWire;1;5;4,685965;31;52,52875;0,2633286;-0,09002264;0,2286296;-0,09469104;0,1216139
16;complexWire;1;5;4,699908;31;52,52875;0,2633286;-0,09002264;0,2286296;-0,09469104;0,1194787
16;complexWire;1;5;4,714041;31;52,52875;0,08232071;-0,02871219;-0,04977093;0,05895051;0,1194693
16;complexWire;1;5;4,727767;31;52,52875;0,0348762;-0,01806485;-0,006520825;0,02911167;0,1193808
16;complexWire;1;5;4,741817;31;52,52875;0,06361245;-0,02381149;0,0583741;-0,008486588;0,1191511
16;complexWire;1;5;4,755878;31;52,52875;0,06361245;-0,02381149;0,0583741;-0,008486588;0,1185057
16;complexWire;1;5;4,76957;31;52,52875;0,1160577;-0,04098302;0,108085;0,01036436;0,1173669
16;complexWire;1;5;4,783341;31;52,52875;0,1684973;-0,06042182;0,1534009;-0,03476642;0,11595
16;complexWire;1;5;4,79742;31;52,52875;0,1684973;-0,06042182;0,1534009;-0,03476642;0,1143462
16;complexWire;1;5;4,811403;31;52,52875;0,3097352;-0,1468838;0,200501;-0,1848254;0,1131914
16;complexWire;1;5;4,825249;31;52,52875;0,1697975;-0,09673107;0,07664237;-0,11662;0,1126
16;complexWire;1;5;4,839363;31;52,52875;0,1697975;-0,09673107;0,07664237;-0,11662;0,1137415
16;complexWire;1;5;4,85303;31;52,52875;0,3248542;0,0106297;-0,1692381;0,2770843;0,1132305
16;complexWire;1;5;4,867264;31;52,52875;0,2693256;0,04476725;-0,1072542;0,2429582;0,1127217
16;complexWire;1;5;4,881228;31;52,52875;0,09215534;-0,01178715;0,0899036;-0,01646246;0,1122001
16;complexWire;1;5;4,895;31;52,52875;0,09215534;-0,01178715;0,0899036;-0,01646246;0,1101181
16;complexWire;1;5;4,908763;31;52,52875;0,3209418;-0,06273612;0,3126287;-0,03648461;0,1088926
16;complexWire;1;5;4,922697;31;52,52875;0,249895;-0,1082938;0,1799047;-0,1354779;0,105985
16;complexWire;1;5;4,93663;31;52,52875;0,249895;-0,1082938;0,1799047;-0,1354779;0,1048925
16;complexWire;1;5;4,950795;31;52,52875;0,1445224;-0,05021429;0,1250211;-0,05229701;0,1038093
16;complexWire;1;5;4,96545;31;52,52875;0,06624193;0,009415013;-0,01036789;0,06474455;0,1029439
16;complexWire;1;5;4,978585;31;52,52875;0,06624193;0,009415013;-0,01036789;0,06474455;0,1025417
16;complexWire;1;5;4,992419;31;52,52875;0,08198699;0,00170178;0,04489191;0,06858344;0,1015679
16;complexWire;1;5;5,006111;31;52,52875;0,06920691;-0,004152834;0,05894297;0,03602884;0,1005835
16;complexWire;1;5;5,020226;31;52,52875;0,05557987;-0,01221846;0,05292065;0,01179984;0,09962497
16;complexWire;1;5;5,034355;31;52,52875;0,05557987;-0,01221846;0,05292065;0,01179984;0,09891202
16;complexWire;1;5;5,048251;31;52,52875;0,5006421;-0,1197296;0,4469806;-0,1910907;0,09666888
16;complexWire;1;5;5,062192;31;52,52875;0,259194;-0,03093111;0,2554484;-0,03115898;0,09373926
16;complexWire;1;5;5,075974;31;52,52875;0,259194;-0,03093111;0,2554484;-0,03115898;0,09876383
16;complexWire;1;5;5,090133;31;52,52875;0,1564233;0,04812609;-0,03555289;0,1445273;0,09739481
16;complexWire;1;5;5,104401;31;52,52875;0,1078517;0,02221343;-0,06121333;0,0859737;0,09674807
16;complexWire;1;5;5,117671;31;52,52875;0,1078517;0,02221343;-0,06121333;0,0859737;0,0966856
16;complexWire;1;5;5,131749;31;52,52875;0,08474395;-0,05467762;0,05039498;-0,04064775;0,09639669
16;complexWire;1;5;5,1455;31;52,52875;0,1459785;-0,07215422;0,1076128;-0,06725308;0,09592095
16;complexWire;1;5;5,159638;31;52,52875;0,1459785;-0,07215422;0,1076128;-0,06725308;0,1033932
16;complexWire;1;5;5,173926;31;52,52875;0,4097844;0,08754638;0,1305707;0,3784312;0,09867016
16;complexWire;1;5;5,187823;31;52,52875;0,3637786;0,08539235;0,1605851;0,3150483;0,09428483
16;complexWire;1;5;5,20151;31;52,52875;0,288887;-0,001515572;0,2749639;0,0885901;0,0977953
16;complexWire;1;5;5,215977;31;52,52875;0,288887;-0,001515572;0,2749639;0,0885901;0,09404748
16;complexWire;1;5;5,229677;31;52,52875;0,3439897;-0,03906009;0,3415934;0,01082278;0,08927431
16;complexWire;1;5;5,243958;31;52,52875;0,116749;0,01018042;0,09073237;0,07276212;0,08722375
16;complexWire;1;5;5,258765;31;52,52875;0,116749;0,01018042;0,09073237;0,07276212;0,0931091
16;complexWire;1;5;5,284054;31;52,52875;0,0783922;0,01413265;0,04963583;0,05900754;0,08774496
16;complexWire;1;5;5,298968;31;52,52875;0,0783922;0,01413265;0,04963583;0,05900754;0,07963792
16;complexWire;1;5;5,312912;31;52,52875;0,100621;-0,02591697;0,09278081;-0,02906215;0,07896323
16;complexWire;1;5;5,327441;31;52,52875;0,04606895;-0,01733946;0,041993;-0,007634088;0,08513044
16;complexWire;1;5;5,353901;31;52,52875;0,1535994;0,0162236;0,1019836;0,1137053;0,08265977
16;complexWire;1;5;5,368207;31;52,52875;0,05141188;0,001177598;0,0445327;0,02566385;0,08135251
16;complexWire;1;5;5,383132;31;52,52875;0,1676767;-0,0268732;0,1634246;-0,02618571;0,0804235
16;complexWire;1;5;5,397003;31;52,52875;0,1676767;-0,0268732;0,1634246;-0,02618571;0,07264961
16;complexWire;1;5;5,411389;31;52,52875;0,123688;-0,01919986;0,1212694;-0,01496027;0,07160559
16;complexWire;1;5;5,437071;31;52,52875;0,167675;0,04592074;-0,0541158;0,1519134;0,06961465
16;complexWire;1;5;5,451464;31;52,52875;0,09057722;0,01873469;-0,06558461;0,05959786;0,06939
16;complexWire;1;5;5,466469;31;52,52875;0,02489343;-0,004927169;0,02152959;-0,01148401;0,06937379
16;complexWire;1;5;5,480617;31;52,52875;0,05718095;-0,01281737;0,0506883;-0,02315325;0,06929531
16;complexWire;1;5;5,507217;31;52,52875;0,09361406;0,00561418;0,0867696;0,0346859;0,06834992
16;complexWire;1;5;5,522954;31;52,52875;0,1032857;0,03126717;0,01820991;0,09674034;0,0734306
16;complexWire;1;5;5,548512;31;52,52875;0,1343902;0,04241062;0,01205218;0,126952;0,07162177
16;complexWire;1;5;5,563776;31;52,52875;0,04830009;0,01398276;0,006979626;0,04570193;0,07064172
16;complexWire;1;5;5,577778;31;52,52875;0,04830009;0,01398276;0,006979626;0,04570193;0,07024032
16;complexWire;1;5;5,591897;31;52,52875;0,1198854;0,03426003;-0,02997751;0,1109058;0,06979883
16;complexWire;1;5;5,617897;31;52,52875;0,07850816;0,02100167;-0,002035377;0,07561956;0,0689395
16;complexWire;1;5;5,632328;31;52,52875;0,08729006;0,02428414;0,01091822;0,08313019;0,07678698
16;complexWire;1;5;5,647163;31;52,52875;0,1319925;0,03995019;0,02244327;0,1237833;0,0759718
16;complexWire;1;5;5,661831;31;52,52875;0,1328185;0,04238847;-0,001192213;0,1258672;0,0750398
16;complexWire;1;5;5,676091;31;52,52875;0,1328185;0,04238847;-0,001192213;0,1258672;0,07442568
16;complexWire;1;5;5,701474;31;52,52875;0,1241152;0,04113324;0,003416427;0,1170511;0,07254631
16;complexWire;1;5;5,715855;31;52,52875;0,1241152;0,04113324;0,003416427;0,1170511;0,07211112
16;complexWire;1;5;5,730868;31;52,52875;0,1045382;0,02717058;0,04655736;0,0895679;0,07136074
16;complexWire;1;5;5,744995;31;52,52875;0,09680613;0,02257748;0,05761857;0,07444317;0,07050436
16;complexWire;1;5;5,771564;31;52,52875;0,09516431;0,02725275;0,02096349;0,08873592;0,06910074
16;complexWire;1;5;5,785818;31;52,52875;0,1191088;0,03580563;0,007496388;0,1133519;0,06865545
16;complexWire;1;5;5,799889;31;52,52875;0,1191088;0,03580563;0,007496388;0,1133519;0,06830791
16;complexWire;1;5;5,814248;31;52,52875;0,08686052;0,01575058;0,06250961;0,05821699;0,06479994
16;complexWire;1;5;5,841298;31;52,52875;0,07979269;0,02043043;0,04633104;0,0616677;0,06215378
16;complexWire;1;5;5,856201;31;52,52875;0,07979269;0,02043043;0,04633104;0,0616677;0,06139508
16;complexWire;1;5;5,870708;31;52,52875;0,05308868;0,01038914;0,02939599;0,04296917;0,06085169
16;complexWire;1;5;5,896827;31;52,52875;0,1060603;0,01159267;0,086081;0,06086426;0,05903789
16;complexWire;1;5;5,911611;31;52,52875;0,1238538;0,01479609;0,1020973;0,06853459;0,05756322
16;complexWire;1;5;5,926592;31;52,52875;0,1349853;0,03053857;0,0722594;0,1098499;0,05621105
16;complexWire;1;5;5,953062;31;52,52875;0,1071793;0,0207173;0,0632311;0,08402394;0,05441153
16;complexWire;1;5;5,980587;31;52,52875;0,07701957;0,0161191;0,04310448;0,06175915;0,04647661
16;complexWire;1;5;5,996213;31;52,52875;0,07701957;0,0161191;0,04310448;0,06175915;0,05265116
16;complexWire;1;5;6,022664;31;52,52875;0,07715777;0,01995328;0,01147271;0,07364485;0,0515064
16;complexWire;1;5;6,050312;31;52,52875;0,09333961;0,004501174;0,08395404;0,04054309;0,05048812
16;complexWire;1;5;6,078279;31;52,52875;0,1411536;0,02346993;0,06616953;0,1224545;0,04858169
16;complexWire;1;5;6,094392;31;52,52875;0,1183028;0,0235671;0,03661663;0,1099971;0,04806729
16;complexWire;1;5;6,119293;31;52,52875;0,1695573;0,03845022;0,01592839;0,1643701;0,04795078
16;complexWire;1;5;6,135552;31;52,52875;0,1053453;0,01616211;0,04212942;0,09519207;0,04756095
16;complexWire;1;5;6,161364;31;52,52875;0,04784787;-0,0004092104;0,04464102;0,01721715;0,04577885
16;complexWire;1;5;6,176821;31;52,52875;0,04784787;-0,0004092104;0,04464102;0,01721715;0,05227526
16;complexWire;1;5;6,202762;31;52,52875;0,04507528;0,01038098;0,01434067;0,04145312;0,0526999
16;complexWire;1;5;6,217448;31;52,52875;0,04507528;0,01038098;0,01434067;0,04145312;0,05292397
16;complexWire;1;5;6,244832;31;52,52875;0,1032501;0,02783823;-0,04765434;0,08726213;0,05666026
16;complexWire;1;5;6,259729;31;52,52875;0,1032501;0,02783823;-0,04765434;0,08726213;0,05791697
16;complexWire;1;5;6,274537;31;52,52875;0,1400909;0,03106928;0,02131033;0,1349297;0,05891858
16;complexWire;1;5;6,300595;31;52,52875;0,02248007;-0,006242927;0,02128513;-0,003649991;0,04976907
16;complexWire;1;5;6,315875;31;52,52875;0,02248007;-0,006242927;0,02128513;-0,003649991;0,04953644
16;complexWire;1;5;6,330742;31;52,52875;0,1629238;0,03134919;0,04700265;0,1528141;0,05011378
16;complexWire;1;5;6,356168;31;52,52875;0,2175439;0,04166527;-0,1387592;0,1622814;0,05314159
16;complexWire;1;5;6,371453;31;52,52875;0,1982879;0,01498214;-0,174662;0,09266505;0,05511899
16;complexWire;1;5;6,398005;31;52,52875;0,03790748;-0,01029235;-0,0190275;0,03112875;0,05647172
16;complexWire;1;5;6,413029;31;52,52875;0,1143145;0,008743571;0,02865236;0,1103195;0,06268407
16;complexWire;1;5;6,428212;31;52,52875;0,131268;0,01724727;0,0538438;0,118468;0,06360393
16;complexWire;1;5;6,453836;31;52,52875;0,05403357;-0,01505864;0,05016975;0,01326125;0,06409805
16;complexWire;1;5;6,469;31;52,52875;0,06994195;-0,02713097;0,0639507;-0,008129832;0,06356411
16;complexWire;1;5;6,495725;31;52,52875;0,08891785;-0,04440901;-0,007475232;-0,07667037;0,0510012
16;complexWire;1;5;6,51108;31;52,52875;0,05972601;-0,03308745;-0,01998549;-0,04553018;0,05032164
16;complexWire;1;5;6,537195;31;52,52875;0,04576325;-0,03318063;-0,01233463;-0,02900307;0,05400252
16;complexWire;1;5;6,553285;31;52,52875;0,02912087;-0,01663763;-0,02344546;0,004639454;0,0641268
16;complexWire;1;5;6,578997;31;52,52875;0,03242497;-0,00459246;-0,0173305;0,02701743;0,06019882
16;complexWire;1;5;6,59438;31;52,52875;0,01981558;-0,004114257;0,006789399;0,01815583;0,06031641
16;complexWire;1;5;6,620998;31;52,52875;0,03571118;-0,001773979;-0,01590693;0,03192352;0,06121413
16;complexWire;1;5;6,648849;31;52,52875;0,0739992;-0,02511895;-0,06839415;0,01292908;0,06183568
16;complexWire;1;5;6,664143;31;52,52875;0,1589677;0,01242963;-0,03915228;0,1535686;0,06249272
16;complexWire;1;5;6,690565;31;52,52875;0,1379402;0,007615434;0,003654691;0,1376814;0,06545673
16;complexWire;1;5;6,705674;31;52,52875;0,09446827;-0,01257044;0,06244605;0,06976195;0,06652685
16;complexWire;1;5;6,732143;31;52,52875;0,1933732;-0,02304334;0,1593762;0,1070582;0,06702011
16;complexWire;1;5;6,747097;31;52,52875;0,2053636;-0,007624324;0,1267838;0,1613752;0,07125789
16;complexWire;1;5;6,77397;31;52,52875;0,2192342;0,00833046;0,1134109;0,1874359;0,07352889
16;complexWire;1;5;6,789866;31;52,52875;0,2562233;0,003355443;0,1485804;0,2087174;0,07530981
16;complexWire;1;5;6,816006;31;52,52875;0,1944617;-0,03804591;0,1760255;0,07336805;0,07647113
16;complexWire;1;5;6,843769;31;52,52875;0,1337475;-0,03015523;0,1269741;0,02926838;0,07574491
16;complexWire;1;5;6,85947;31;52,52875;0,1337475;-0,03015523;0,1269741;0,02926838;0,07558634
16;complexWire;1;5;6,88546;31;52,52875;0,1487786;-0,02395382;0,1390884;0,04707104;0,07630099
16;complexWire;1;5;6,901451;31;52,52875;0,2399088;-0,09085394;0,1982077;-0,1000774;0,06986297
16;complexWire;1;5;6,927116;31;52,52875;0,2282448;-0,09628319;0,134708;-0,1570954;0,06762362
16;complexWire;1;5;6,943342;31;52,52875;0,06453957;-0,04328388;0,03195689;-0,03564573;0,05171659
16;complexWire;1;5;6,968638;31;52,52875;0,2553462;0,03378402;-0,05048477;0,2480153;0,04212103
16;complexWire;1;5;6,984294;31;52,52875;0,08168645;-0,004670776;-0,01252352;0,08058549;0,04304397
16;complexWire;1;5;7,010542;31;52,52875;0,171804;-0,08703718;0,08488962;-0,1213873;0,0399918
16;complexWire;1;5;7,026514;31;52,52875;0,0977126;-0,06985673;0,004262838;-0,0681881;0,03983014
16;complexWire;1;5;7,052227;31;52,52875;0,2022211;-0,08858186;-0,1778063;-0,03783555;0,03701783
16;complexWire;1;5;7,068016;31;52,52875;0,1467672;-0,09278114;-0,1036068;-0,04688187;0,03448793
16;complexWire;1;5;7,094565;31;52,52875;0,0562809;-0,0512436;0,007005913;-0,02219347;0,06137542
16;complexWire;1;5;7,122508;31;52,52875;0,03823184;-0,03384851;-0,008397657;-0,01566626;0,04497487
16;complexWire;1;5;7,150274;31;52,52875;0,140006;-0,0700893;-0,1175722;0,02942687;0,04384897
16;complexWire;1;5;7,177787;31;52,52875;0,1443743;-0,04547024;-0,04849165;0,1281599;0,04433364
16;complexWire;1;5;7,193428;31;52,52875;0,06183391;-0,02026432;-0,006527645;0,05805324;0,046115
16;complexWire;1;5;7,219799;31;52,52875;0,07076468;-0,07071159;0,0002543051;0,002728879;0,04669315
16;complexWire;1;5;7,247661;31;52,52875;0,01601202;-0,01001881;0,01154875;0,004757584;0,07824174
16;complexWire;1;5;7,263097;31;52,52875;0,04977063;-0,003746132;-0,03843313;0,03140026;0,07815953
16;complexWire;1;5;7,289244;31;52,52875;0,1985801;0,01932826;-0,1560701;0,1212541;0,07893071
16;complexWire;1;5;7,30437;31;52,52875;0,1159384;0,01858182;-0,05476189;0,1004866;0,0795697
